Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
ITIL Foundation All-in-One Exam Guide,1872102,49.00338,Jim Davies,McGraw Hill LLC,2016,,,"Written by an Information Technology Infrastructure Library (ITIL) consulting and training expert, this all-new guide helps you pass the ITIL v3 Foundation certification exam and serves as an on-the-job reference. ITIL Foundation All-in-One Exam Guide takes you through ITIL Foundation v3 (2011), explaining the fundamentals of IT Service...",True,2016-08-05T00:00:00,Aug 2016,1,97,150,certificate_license
CCSP Certified Cloud Security Professional Practice Exams,95950607,54.4482,Daniel Carter,McGraw Hill LLC,2018,,,"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. Don’t Let the Real Test Be Your First Test! This highly effective self-study guide covers all six domains of the challenging Certified Cloud Security...",True,2018-03-08T00:00:00,Mar 2018,1,97,150,certificate_license
Routing TCP/IP,95824397,88.46471295,Jeff Doyle,Pearson Education,2016,"CCIE Professional Development, Volume 2", (2nd ed.),"The definitive guide to Cisco exterior routing protocols and advanced IP routing issues. Praised in its first edition for its readability, breadth, and depth, Routing TCP/IP, Volume II, 2nd Edition will help you thoroughly understand modern exterior routing protocols and implement them with Cisco routers. Best-selling author Jeff Doyle offers...",True,2016-09-16T00:00:00,Sep 2016,1,97,150,certificate_license
CompTIA A+ Core 1 (220-1001) and Core 2 (220-1002) Cert Guide,209777066,65.32422795,Richard McDonald,Pearson Education,2019,, (5th ed.),"Learn, prepare, and practice for CompTIA A+ Core 1 (220-1001) and Core 2 (220-1002) exam success with this CompTIA Cert Guide from Pearson IT Certification, a leader in IT Certification learning. Master CompTIA A+ Core 1 (220-1001) and Core 2 (220-1002) exam topics Assess your knowledge with chapter-ending quizzes Review key concepts with exam...",True,2019-09-05T00:00:00,Sep 2019,1,97,150,certificate_license
LPIC-1 Linux Professional Institute Certification Practice Tests,209784302,50.0,Steve Suehring,Wiley,2019,Exam 101-500 and Exam 102-500, (2nd ed.),"1,000 practice questions with answers and explanations, organized into 10 full-length tests, PLUS 2 practice exams; complements the LPIC-1 Study Guide Linux Servers currently have a 20% market share which continues to grow. The Linux OS market saw a 75% increase from last year and is the third leading OS, behind Windows and MacOS....",True,2019-09-11T00:00:00,Sep 2019,1,97,150,certificate_license
Human Impact on the Natural Environment,95933509,96.95,Andrew S. Goudie,Wiley,2018,, (8th ed.),"A brand new edition of the definitive textbook on humankind’s impact on the Earth’s environment—now in full color This classic text explores the multitude of impacts that humans have had over time upon vegetation, animals, soils, water, landforms, and the atmosphere. It considers the ways in which climate changes and modifications in...",True,2018-06-15T00:00:00,Jun 2018,1,97,150,certificate_license
CompTIA Project+ Practice Tests,95532079,48.0,Brett J. Feddersen,Wiley,2017,Exam PK0-004,,"Over 1,000 practice exam questions with full explanations CompTIA Project+ Practice Tests for exam PK0-004 compliments the Sybex CompTIA Project+ Study Guide by providing last minute review and...",True,2017-03-10T00:00:00,Mar 2017,1,97,150,certificate_license
Subnetting,95858672,24.0,Todd Lammle,Wiley,2017,,,"Master the fundamental concept at the heart of professional networking Subnetting is the aspiring network professional’s guide to the concepts and practices at the core of the field. By dividing a single physical network into smaller subnetworks, you gain greater control of performance, access, and security. While the concept is simple, the...",True,2017-10-23T00:00:00,Oct 2017,1,97,150,certificate_license
CWNA Certified Wireless Network Administrator Study Guide,210230761,77.99,David D. Coleman,Wiley,2021,Exam CWNA-108, (6th ed.),The #1 selling Wi-Fi networking reference guide in the world The CWNA: Certified Wireless Network Administrator Study Guide is the ultimate preparation resource...,True,2021-02-17T00:00:00,Feb 2021,2,97,150,certificate_license
CompTIA Cloud+ Study Guide,210357215,62.0,Ben Piper,Wiley,2021,Exam CV0-003, (3rd ed.),"In the newly revised Third Edition of CompTIA Cloud+ Study Guide: Exam CVO-003 , expert IT Ben Piper delivers an industry leading resource for anyone preparing for the CompTIA Cloud+ certification and a career in cloud...",True,2021-08-17T00:00:00,Aug 2021,1,97,150,certificate_license
CompTIA Network+ Practice Tests,210382538,47.99,Craig Zacker,Wiley,2021,Exam N10-008, (2nd ed.),"Assess and improve your networking skillset with proven Sybex practice tests In the freshly revised Second Edition of CompTIA Network+ Practice Tests Exam N10-008, IT expert and author Craig Zacker delivers a set of accessible and useful practice...",True,2021-09-27T00:00:00,Sep 2021,1,97,150,certificate_license
CompTIA Network+ Review Guide,210383042,36.0,Jon Buhagiar,Wiley,2021,Exam N10-008, (5th ed.),"Prep for success on the Network+ N10-008 exam and for your new career in network administration with this must-have resource In the newly updated Fifth Edition of the CompTIA Network+ Review Guide: Exam: N10-008, a leading expert in Network...",True,2021-09-28T00:00:00,Sep 2021,1,97,150,certificate_license
CompTIA PenTest+ Certification For Dummies,210497607,53.99,Glen E. Clarke,Wiley,2022,, (2nd ed.),"Advance your existing career, or build a new one, with the PenTest+ certification Looking for some hands-on help achieving one of the tech industry's leading new certifications? Complete with an online test bank to help...",True,2022-02-15T00:00:00,Feb 2022,1,97,150,certificate_license
MC Microsoft Certified Azure Data Fundamentals Study Guide,210544873,59.99,Jake Switzer,Wiley,2022,Exam DP-900,,"The most authoritative and complete study guide for people beginning to work with data in the Azure cloud In MC Azure Data Fundamentals Study Guide: Exam DP-900 , expert Cloud Solution...",True,2022-04-14T00:00:00,Apr 2022,1,97,150,certificate_license
CompTIA A+ Complete Practice Tests,210523094,50.0,Audrey O'Shea,Wiley,2022,Core 1 Exam 220-1101 and Core 2 Exam 220-1102, (3rd ed.),Improve your understanding of all Core 1 and Core 2 A+ exam objectives and prepare for a new career as a computer technician The Third Edition of the CompTIA A+ Complete Practice Tests: Core 1 Exam 220-1101 and...,True,2022-03-15T00:00:00,Mar 2022,2,97,150,certificate_license
MCA Microsoft 365 Certified Associate Modern Desktop Administrator Complete Study Guide with 900 Practice Test Questions,210741976,107.99,William Panek,Wiley,2023,Exam MD-100 and Exam MD-101, (2nd ed.),"Complete, UPDATED study guide for MCA Modern Desktop Administrator certification exams, MD-100 and MD-101. Covers new Windows 11, services, technologies, and more! MCA Microsoft 365 Certified Associate...",True,2023-01-05T00:00:00,Jan 2023,1,97,150,certificate_license
AWS Certified Advanced Networking Study Guide,211106277,77.99,Todd Montgomery,Wiley,2023,Specialty (ANS-C01) Exam, (2nd ed.),The latest edition of the official study guide for the AWS Advanced Networking certification specialty exam The newly revised second edition of the AWS Certified Advanced Networking Study Guide:...,True,2023-09-26T00:00:00,Sep 2023,1,97,150,certificate_license
CompTIA Storage+ Quick Review Guide,902690,49.00338,Eric A. Vanderburg,McGraw Hill LLC,2015,,,"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. Concise, focused coverage of the CompTIA Storage+ exam Prepare for the CompTIA Storage+ exam with McGraw-Hill—a Platinum-Level CompTIA Authorized Partner—and...",True,2015-05-08T00:00:00,Jul 2015,1,97,150,certificate_license
"CompTIA Cloud+ Certification Study Guide, Second Edition (Exam CV0-002)",96117398,68.06025,Scott Wilson,McGraw Hill LLC,2018,, (2nd ed.),"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. The best fully integrated study system available Save 10% on any CompTIA exam voucher! Coupon code inside With hundreds of practice exam questions, CompTIA...",True,2018-03-19T00:00:00,Mar 2018,2,97,150,certificate_license
AWS Certified Security Specialty All-in-One Exam Guide (Exam SCS-C01),210089057,61.254225,Tracy Pierce,McGraw Hill LLC,2021,,,"This self-study resource offers complete coverage of every topic on the AWS Certified Security Specialty exam Take the AWS Certified Security – Specialty exam with confidence using the detailed information contained in this effective self-study resource. Written by a team of AWS insiders, the book shows how to develop, deploy, and maintain...",True,2021-02-26T00:00:00,Feb 2021,4,97,150,certificate_license
CompTIA CySA+ Cybersecurity Analyst Certification Passport (Exam CS0-002),210180437,49.00338,Bobby E. Rogers,McGraw Hill LLC,2021,,,"Focused coverage of every topic on the current version of the CompTIA CySA+ exam Get on the fast track to becoming CompTIA CySA+ certified with this affordable, portable study tool. Inside, cybersecurity professional Bobby Rogers guides you on your career path, providing expert tips and sound advice along the way. With an intensive focus only on...",True,2021-01-01T00:00:00,Jan 2021,1,97,150,certificate_license
HCISPP HealthCare Information Security and Privacy Practitioner All-in-One Exam Guide,210104721,85.755915,Sean P. Murphy,McGraw Hill LLC,2020,,,HCISPP® HealthCare Information Security and Privacy Practitioner All-in-One Exam Guide Prepare for the current release of the HealthCare Information Security and Privacy Practitioner (HCISPP) exam using the detailed information contained in this effective self-study resource. Written by a healthcare information security and privacy expert and a...,True,2020-09-11T00:00:00,Sep 2020,1,97,150,certificate_license
Google Cloud Certified Professional Cloud Architect All-in-One Exam Guide,210221355,73.50507,Iman Ghanizada,McGraw Hill LLC,2021,,,Everything you need to succeed on the Google Cloud Certified Professional Cloud Architect exam in one accessible study guide Take the challenging Google Cloud Certified Professional Cloud Architect exam with confidence using the comprehensive information contained in this invaluable self-study guide. The book provides a thorough overview of...,True,2021-02-19T00:00:00,Feb 2021,1,97,150,certificate_license
"CompTIA CySA+ Cybersecurity Analyst Certification All-in-One Exam Guide, Second Edition (Exam CS0-002)",210149485,73.50507,Brent Chapman,McGraw Hill LLC,2020,, (2nd ed.),"Prepare for the CompTIA CySA+ certification exam with this fully updated self-study resource This highly effective self-study system provides complete coverage of every objective for the challenging CompTIA CySA+ Cybersecurity Analyst exam. You’ll find learning objectives at the beginning of each chapter, exam tips, in-depth explanations, and...",True,2020-11-27T00:00:00,Nov 2020,2,97,150,certificate_license
CompTIA CySA+ Cybersecurity Analyst Certification Bundle (Exam CS0-002),210207882,91.8813375,Brent Chapman,McGraw Hill LLC,2021,, (2nd ed.),"Prepare for the challenging CySA+ certification exam with this money-saving, up-to-date study package Designed as a complete self-study program, this collection offers a variety of proven resources to use in preparation for the latest edition of the CompTIA Cybersecurity Analyst (CySA+) certification exam. Comprised of CompTIA CySA+...",True,2021-01-05T00:00:00,Jan 2021,3,97,150,certificate_license
CompTIA Cloud+ Certification All-in-One Exam Guide (Exam CV0-003),210326858,68.06025,Eric A. Vanderburg,McGraw Hill LLC,2021,,,Complete coverage of every objective for the CompTIA Cloud+ exam Take the CompTIA Cloud+ exam with confidence using this highly effective self-study guide. CompTIA Cloud+™ Certification All-in-One Exam Guide (Exam CV0-003) offers complete coverage of every topic on the latest version of the exam. You’ll find learning objectives at the beginning...,True,2021-07-30T00:00:00,Jul 2021,1,97,150,certificate_license
"CEH Certified Ethical Hacker Practice Exams, Fifth Edition",210600596,54.4482,Matt Walker,McGraw Hill LLC,2022,, (5th ed.),"Don’t Let the Real Test Be Your First Test! Fully updated for the CEH v11 exam objectives, this practical guide contains more than 550 realistic practice exam questions to prepare you for the EC-Council’s Certified Ethical Hacker exam. To aid in your understanding of the material, in-depth explanations of both the correct and incorrect answers...",True,2022-07-22T00:00:00,Jul 2022,1,97,150,certificate_license
"Mike Meyers' CompTIA Network+ Certification Passport, Seventh Edition (Exam N10-008)",210563270,47.642175,Mike Meyers,McGraw Hill LLC,2022,, (7th ed.),"Fully updated coverage of every topic on the latest version of the CompTIA Network+ exam Get on the fast track to becoming CompTIA Network+ certified with this affordable, portable study tool. Inside, a certification training expert guides you on your career path, providing expert tips and sound advice along the way. With an intensive focus only...",True,2022-07-01T00:00:00,Jul 2022,2,97,150,certificate_license
"CEH Certified Ethical Hacker Bundle, Fifth Edition",210634193,81.6723,Matt Walker,McGraw Hill LLC,2022,, (5th ed.),"Thoroughly revised to cover 100% of the EC Council's Certified Ethical Hacker Version 11 exam objectives, this bundle includes two books and online practice exams featuring hundreds of realistic questions. This fully updated, money-saving self-study set prepares certification candidates for the CEH v11 exam. Examinees can start by reading CEH...",True,2022-08-05T00:00:00,Aug 2022,1,97,150,certificate_license
CompTIA Project+ Certification All-in-One Exam Guide (Exam PK0-005),210743266,68.06025,Joseph Phillips,McGraw Hill LLC,2023,,,This comprehensive study guide delivers complete coverage of every topic on the CompTIA Project+ exam This fully updated self-study guide and professional resource shows how to successfully manage projects and prepare for the challenging CompTIA Project+ exam. CompTIA Project+ Certification All-in-One Exam Guide (Exam PK0-005) walks you through...,True,2023-02-28T00:00:00,Feb 2023,1,97,150,certificate_license
"CTS-D Certified Technology Specialist-Design Exam Guide, Second Edition",210746268,115.702425,Andy Ciddor,McGraw Hill LLC,2023,, (2nd ed.),"The most up to date CTS-D exam study system—available exclusively from McGraw Hill and AVIXA Press Published with AVIXA®, CTS-D® Certified Technology Specialist-Design Exam Guide, Second Edition provides comprehensive coverage of all exam objectives on the leading internationally recognized certification for audiovisual design professionals....",True,2023-02-10T00:00:00,Feb 2023,2,97,150,certificate_license
CC Certified in Cybersecurity All-in-One Exam Guide,210843590,68.06025,Steven Bennett,McGraw Hill LLC,2023,,,"This new self-study system delivers complete coverage of every topic on the Certified in Cybersecurity exam Take the Certified in Cybersecurity exam from (ISC)2 with confidence using the information contained in this comprehensive study guide. Written by a pair of cybersecurity experts and successful trainers, CC Certified in Cybersecurity...",True,2023-06-30T00:00:00,Jun 2023,2,97,150,certificate_license
"CompTIA CySA+ Cybersecurity Analyst Certification All-in-One Exam Guide, Third Edition (Exam CS0-003)",211154964,81.6723,Mya Heath,McGraw Hill LLC,2023,, (3rd ed.),"Prepare for the CompTIA CySA+ certification exam using this fully updated self-study resource Take the current version of the challenging CompTIA CySA+™ certification exam with confidence using the detailed information contained in this up-to-date integrated study system. Based on proven pedagogy, the book contains detailed explanations,...",True,2023-12-08T00:00:00,Dec 2023,4,97,150,certificate_license
"Exam Ref SC-900 Microsoft Security, Compliance, and Identity Fundamentals",210332808,43.54494795,Yuri Diogenes,Pearson Education,2021,,,"Prepare for Microsoft Exam SC-900 and help demonstrate your real-world knowledge of the fundamentals of security, compliance, and identity (SCI) across cloud-based and related Microsoft services. Designed for business stakeholders, new and existing IT professionals, functional consultants, and students, this Exam Ref focuses on the...",True,2021-11-22T00:00:00,Nov 2021,4,97,150,certificate_license
Complete A+ Guide to IT Hardware and Software,210646832,136.1205,Cheryl A. Schmidt,Pearson Education,2022,CompTIA A+ Exams 220-1101 & 220-1102, (9th ed.),"Master IT hardware and software installation, configuration, repair, maintenance, and troubleshooting and fully prepare for the CompTIA® A+ Core 1 (220-1101) and Core 2 (220-1102) exams This is your all-in-one, real-world, full-color guide to connecting, managing, and troubleshooting modern devices and systems in authentic IT...",True,2022-08-01T00:00:00,Aug 2022,2,97,150,certificate_license
Exam Ref SC-200 Microsoft Security Operations Analyst,210332807,48.98976795,Yuri Diogenes,Pearson Education,2021,,,"Prepare for Microsoft Exam SC-200—and help demonstrate your real-world mastery of skills and knowledge required to work with stakeholders to secure IT systems, and to rapidly remediate active attacks. Designed for Windows administrators, Exam Ref focuses on the critical thinking and decision-making acumen needed for success at the...",True,2021-08-31T00:00:00,Aug 2021,3,97,150,certificate_license
Exam Ref PL-300 Power BI Data Analyst,210694256,43.54494795,Daniil Maslyuk,Pearson Education,2022,,,"Prepare for Microsoft Exam PL-300 and help demonstrate your real-world ability to deliver actionable insights with Power BI by leveraging available data and domain expertise; to provide meaningful business value through clear data visualizations; to enable others to perform self-service analytics, and to deploy and configure solutions...",True,2022-08-02T00:00:00,Aug 2022,1,97,150,certificate_license
CISSP Cert Guide,210561525,74.85266295,Robin Abernathy,Pearson Education,2022,, (4th ed.),"This is the eBook version of the print title. Note that the eBook does not provide access to the practice test software that accompanies the print book. &nbsp; Learn, prepare, and practice for CISSP exam success with this Cert Guide from Pearson IT Certification, a leader in IT certification learning. Master the latest CISSP exam...",True,2022-10-24T00:00:00,Oct 2022,2,97,150,certificate_license
CCNP and CCIE Enterprise Core ENCOR 350-401 Official Cert Guide,210907156,76.21386795,Brad Edgeworth,Pearson Education,2023,, (2nd ed.),"Trust the best-selling Official Cert Guide series from Cisco Press to help you learn, prepare, and practice for the CCNP and CCIE ENCOR 350-401 exam. Well regarded for its level of detail, study plans, assessment features, and challenging review...",True,2023-10-24T00:00:00,Oct 2023,4,97,150,certificate_license
CCNP and CCIE Enterprise Core & CCNP Enterprise Advanced Routing Portable Command Guide,209981183,43.54494795,Patrick Gargano,Pearson Education,2020,"All ENCOR (350-401) and ENARSI (300-410) Commands in One Compact, Portable Resource",,"Use this fully updated quick reference resource to help memorise commands and concepts as you earn your CCNP or CCIE certification. Filled with valuable, easy-to-access information, it’s portable enough to use anywhere. This guide summarises all Cisco IOS software commands, keywords, command arguments, and associated prompts associated with the...",True,2020-03-26T00:00:00,Mar 2020,2,97,150,certificate_license
CompTIA Cybersecurity Analyst (CySA+) CS0-002 Cert Guide,210104727,65.32422795,Troy McMillan,Pearson Education,2020,, (2nd ed.),"Learn, prepare, and practice for CompTIA Cybersecurity Analyst (CySA+) CS0-002 exam success with this Cert Guide from Pearson IT certification, a leader in IT certification learning. This study guide helps you master the CompTIA Cybersecurity Analyst (CySA+) CS0-002 exam topics: Assess your knowledge with chapter-ending quizzes Review key...",True,2020-09-28T00:00:00,Sep 2020,1,97,150,certificate_license
AWS Certified SysOps Administrator - Associate Guide,209596258,49.99,Marko Sluga,Packt Publishing,2019,Your one-stop solution for passing the AWS SysOps Administrator certification,,,True,2019-01-30T00:00:00,Jan 2019,1,97,150,certificate_license
Google Cloud for DevOps Engineers,210314044,49.99,Sandeep Madamanchi,Packt Publishing,2021,A practical guide to SRE and achieving Google's Professional Cloud DevOps Engineer certification,,,True,2021-07-02T00:00:00,Jul 2021,1,97,150,certificate_license
Microsoft Azure Fundamentals Certification and Beyond,210491201,37.99,Steve Miles,Packt Publishing,2022,Simplified cloud concepts and core Azure fundamentals for absolute beginners to pass the AZ-900 exam,,,True,2022-01-07T00:00:00,Jan 2022,2,97,150,certificate_license
Microsoft Identity and Access Administrator Exam Guide,210476773,49.99,Dwayne Natwick,Packt Publishing,2022,"Implement IAM solutions with Azure AD, build an identity governance strategy, and pass the SC-300 exam",,,True,2022-03-10T00:00:00,Mar 2022,2,97,150,certificate_license
Microsoft Power BI Data Analyst Certification Guide,210575572,47.99,Orrin Edenfield,Packt Publishing,2022,A comprehensive guide to becoming a confident and certified Power BI professional,,,True,2022-06-24T00:00:00,Jun 2022,2,97,150,certificate_license
Microsoft Certified Azure Data Fundamentals (Exam DP-900) Certification Guide,210699110,47.99,Marcelo Leite,Packt Publishing,2022,The comprehensive guide to passing the DP-900 exam on your first attempt,,,True,2022-11-25T00:00:00,Nov 2022,1,97,150,certificate_license
Developing Solutions for Microsoft Azure AZ-204 Exam Guide,210676250,52.99,Paul Ivey,Packt Publishing,2022,Discover the essentials for success when developing and maintaining cloud-based solutions on Azure,,,True,2022-10-19T00:00:00,Oct 2022,2,97,150,certificate_license
MS-700 Managing Microsoft Teams Exam Guide,210738671,47.99,Peter Rising,Packt Publishing,2022,Configure and manage Microsoft Teams workloads and achieve Microsoft 365 certification with ease,,,True,2022-05-26T00:00:00,May 2022,2,97,150,certificate_license
Certified Kubernetes Administrator (CKA) Exam Guide,210738689,42.99,Mélony Qin,Packt Publishing,2022,Validate your knowledge of Kubernetes and implement it in a real-life production environment,,,True,2022-11-04T00:00:00,Nov 2022,4,97,150,certificate_license
Becoming a Salesforce Certified Technical Architect,210896573,70.99,Tameem Bahri,Packt Publishing,2023,Build a strong command of architectural principles and strategies to prepare for the CTA review board,,,True,2023-06-30T00:00:00,Jun 2023,1,97,150,certificate_license
"Software Testing Foundations, 4th Edition",96504550,60.47,Andreas Spillner,Rocky Nook,2014,A Study Guide for the Certified Tester Exam, (4th ed.),"Software Testing Foundations, 4th Edition provides the information necessary to pass the Certified Tester-Foundations Level exam, version 2011, as defined by the ISTQB; uses a format designed for self-study; and defines technical terms according to the updated ISTQB glossary. Professional testing of software is an essential task that requires a...",True,2014-03-31T00:00:00,Mar 2014,3,97,150,certificate_license
"Advanced Software Testing - Vol. 2, 2nd Edition",96504552,67.19,Rex Black,Rocky Nook,2014,Guide to the ISTQB Advanced Certification as an Advanced Test Manager, (2nd ed.),"This book teaches test managers what they need to know to achieve advanced skills in test estimation, test planning, test monitoring, and test control. Readers will learn how to define the overall testing goals and strategies for the systems being tested. This hands-on, exercise-rich book provides experience with planning, scheduling, and...",True,2014-09-18T00:00:00,Sep 2014,1,97,150,certificate_license
"Software Testing Foundations, 5th Edition",210339111,60.47,Andreas Spillner,Rocky Nook,2021,A Study Guide for the Certified Tester Exam, (5th ed.),"Professional testing of software is an essential task that requires a profound knowledge of testing techniques. The International Software Testing Qualifications Board (ISTQB) has developed a universally accepted, international qualification scheme aimed at software and system testing professionals, and has created the Syllabi and Tests for the...",True,2021-07-21T00:00:00,Jul 2021,2,97,150,certificate_license
Microsoft Access Guide to Success,211140987,9.99,Kevin Pitch,Top Notch International,2023,"From Fundamentals to Mastery in Crafting Databases, Optimizing Tasks, and Making Unparalleled Impressions [II EDITION]", (2nd ed.),"Unlock the Potential of Microsoft Access Like Never Before! Ever felt daunted by the vast functionalities of Microsoft Access? Perhaps you're seeking an advanced guide that effortlessly transitions you from the basics to true mastery? Dive deep into the intricacies of database management with this comprehensive guide, which I've meticulously...",True,2023-10-27T00:00:00,Oct 2023,1,97,150,certificate_license
"CompTIA A+ Exam Cram (Exams 220-602, 220-603, 220-604)",297572,48.98976795,Charles J. Brooks,Pearson Education,2007,,,"&amp;&gt; &nbsp; In This Book You’ll Learn How To: Recognize the different types and forms of computer memory Identify different computer cables and connectors Troubleshoot IRQ conflicts and other computer resource problems Identify and troubleshoot common computer motherboard components Install core PC components, such as...",True,2007-07-19T00:00:00,Jul 2007,1,97,150,certificate_license
Exam Ref 70-331 Core Solutions of Microsoft SharePoint Server 2013 (MCSE),1663774,43.54494795,Troy Lanphier,Pearson Education,2013,,,"Prepare for Exam 70-331—and help demonstrate your real-world mastery of Microsoft SharePoint Server 2013 core solutions. Designed for experienced IT professionals ready to advance their status, Exam Ref focuses on the critical-thinking and decision-making acumen needed for success at the MCSE level. Focus on the expertise measured by these...",True,2013-06-15T00:00:00,Jun 2013,1,97,150,certificate_license
Exam Ref 70-346 Managing Office 365 Identities and Requirements,95852298,43.54494795,Orin Thomas,Pearson Education,2017,, (2nd ed.),"Prepare for Microsoft Exam 70-346, and demonstrate your real-world mastery of the skills needed to provision, manage, monitor, and troubleshoot Microsoft Office 365 identities and cloud services. Designed for experienced IT pros ready to advance their status, this Exam Ref focuses on the critical-thinking and decision-making acumen needed for...",True,2017-09-05T00:00:00,Sep 2017,1,97,150,certificate_license
"Mike Meyers' CompTIA Security+ Certification Guide, Second Edition (Exam SY0-501)",95923427,46.28097,Mike Meyers,McGraw-Hill Education,2017,, (2nd ed.),"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. A fully updated CompTIA Security+ exam guide from training and exam preparation expert Mike Meyers Take the CompTIA Security+ exam (exam SY0-501) with...",True,2017-12-22T00:00:00,Dec 2017,2,97,150,certificate_license
MCSA Windows Server 2016 Practice Tests,209553707,48.0,Crystal Panek,Wiley,2018,"Exam 70-740, Exam 70-741, Exam 70-742, and Exam 70-743",,"Get prepared for the high-stakes MCSA Windows Server 2016 certification exam Windows Server 2016 is the latest version of Microsoft's Windows server operating system, and the...",True,2018-12-10T00:00:00,Dec 2018,2,97,150,certificate_license
"CEH Certified Ethical Hacker Bundle, Fourth Edition",209704915,81.6723,Matt Walker,McGraw Hill LLC,2019,, (4th ed.),"Thoroughly revised to cover all CEH v10 exam objectives, this bundle includes two books, online resources, and a bonus quick review guide This fully updated, money-saving self-study set prepares you for the CEH v10 exam. You can start by reading CEH Certified Ethical Hacker All-in-One Exam Guide, Fourth Edition to learn about every topic...",True,2019-07-03T00:00:00,Jul 2019,1,97,150,certificate_license
Exam Ref 70-410 Installing and Configuring Windows Server 2012 R2 (MCSA),1667042,43.54494795,Craig Zacker,Pearson Education,2014,, (2nd ed.),"Fully updated for Windows Server 2012 R2! Prepare for Microsoft Exam 70-410 - and help demonstrate your real-world mastery of implementing and configuring core services in Windows Server 2012 R2. Designed for experienced IT professionals ready to advance their status, Exam Ref focuses on the critical thinking and decision making acumen...",True,2014-02-15T00:00:00,Feb 2014,1,97,150,certificate_license
CompTIA A+ Certification All-In-One Desk Reference For Dummies,284532,43.99,Glen E. Clarke,Wiley,2007,,,"At the end of 2004, more than 600,000 people had received CompTIA's vendor-neutral A+ certification, a key credential for anyone pursuing a career as a computer technician This competitively priced new guide offers seven minibooks and 1,000+ pages...",True,2007-03-26T00:00:00,Mar 2007,2,97,150,certificate_license
The IT Professional's Business and Communications Guide,292455,20.0,Steven Johnson,Wiley,2007,A Real-World Approach to CompTIA A+ Soft Skills,,"Get the communication skills you need for career success with this unique book. Preparing you for exams and beyond, the valuable content delves into the issues that you’ll face in corporate, retail, and remote support environments. The book offers...",True,2007-04-27T00:00:00,Apr 2007,1,97,150,certificate_license
CompTIA Cloud+ Certification Study Guide (Exam CV0-001),1119215,61.254225,Nate Stammer,McGraw Hill LLC,2013,,,"The best fully integrated study system available for the CompTIA Cloud+ Certification exam With hundreds of practice questions, CompTIA Cloud+ Certification Study Guide covers what you need to know—and shows you how to prepare—for this challenging exam. McGraw-Hill Professional is a Gold-Level CompTIA Authorized Partner offering Authorized...",True,2013-10-18T00:00:00,Oct 2013,2,97,150,certificate_license
CompTIA A+ 220-801 and 220-802 Practice Questions Exam Cram,951713,32.65530795,Dave Prowse,Pearson Education,1753,, (5th ed.),"CompTIA A+ 220-801 and 220-802 Practice Questions Exam Cram, 5th Edition complements any A+ study plan with&nbsp;practice test questions in the book —all supported by complete explanations of every answer. This package’s highly realistic questions cover every area of knowledge for both A+ exams: 220-801 and 220-802. Features 700 questions,...",True,2012-07-09T00:00:00,Jan 1753,1,97,150,certificate_license
CompTIA Server+ Study Guide,2131010,72.0,Troy McMillan,Wiley,2016,Exam SK0-004,,"NOTE: The correct URL to access the Sybex interactive online test bank and study tools is www.wiley.com/go/sybextestprep . The book’s back cover, Introduction, and last page...",True,2016-06-01T00:00:00,Jun 2016,1,97,150,certificate_license
OCP Upgrade to Oracle Database 12c Exam Guide (Exam 1Z0-060),1109940,85.755915,Sam R. Alapati,McGraw Hill LLC,2014,, (2nd ed.),"A Fully Integrated Study System for OCP Exam 1Z0-060 Prepare for the Oracle Certified Professional Upgrade to Oracle Database 12 c exam with this exclusive Oracle Press guide. Each chapter features step-by-step examples, a certification summary, a two-minute drill, and a self-test to reinforce the topics presented. This authoritative resource...",True,2014-06-13T00:00:00,Jun 2014,1,97,150,certificate_license
"CISSP All-in-One Exam Guide, Seventh Edition",2596215,98.00676,Shon Harris,McGraw Hill LLC,2016,, (7th ed.),"Completely revised and updated for the 2015 CISSP body of knowledge, this new edition by Fernando Maymì continues Shon Harris’s bestselling legacy, providing a comprehensive overhaul of the content that is the leading chosen resource for CISSP exam success, and has made Harris the #1 name in IT security certification. This bestselling self-study...",True,2016-06-10T00:00:00,Jun 2016,2,97,150,certificate_license
CCSP Certified Cloud Security Professional All-in-One Exam Guide,95645820,42.8779575,Daniel Carter,McGraw Hill LLC,2016,,,"This self-study guide delivers 100% coverage of all topics on the new CCSP exam This highly effective test preparation guide covers all six domains within the CCSP Body of Knowledge, as established both by CSA and the (ISC) 2 . The book offers clear explanations of every subject on the brand-new CCSP exam and features accurate practice questions...",True,2016-11-22T00:00:00,Nov 2016,1,97,150,certificate_license
CompTIA Linux+ Certification All-in-One Exam Guide: Exam XK0-004,209923465,67.3796475,Ted Jordan,McGraw Hill LLC,2020,,,"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. This comprehensive study guide delivers 100% coverage of every topic on the challenging CompTIA Linux+ exam Get complete coverage of all the objectives...",True,2020-02-07T00:00:00,Feb 2020,2,97,150,certificate_license
