Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Programming Languages and Systems,2446951,73.51399426,Kazunori Ueda,Springer Berlin Heidelberg,2010,"8th Asian Symposium, APLAS 2010, Shanghai, China, November 28 - December 1, 2010  Proceedings",,The 23 papers presented together with 4 invited papers 2 system and tool presentations and 1 tutorial lecture were carefully reviewed and selected from 95 initial submissions. The papers are devoted to both foundational and practical issues in...,True,2010-11-19T00:00:00,Nov 2010,1,97,150,Program_lang
Advanced Functional Programming,2446931,73.51399426,S. Doaitse Swierstra,Springer Berlin Heidelberg,2006,"Third International School, AFP'98, Braga, Portugal, September 12-19, 1998, Revised Lectures",,,True,2006-12-29T00:00:00,Dec 2006,3,97,150,Program_lang
Applications of Declarative Programming and Knowledge Management,2447016,73.51399426,Dietmar Seipel,Springer Berlin Heidelberg,2005,"15th International Conference on Applications of Declarative Programming and Knowledge Management, INAP 2004, and 18th Workshop on Logic Programming, WLP 2004, Potsdam, Germany, March 4-6, 2004, Revised Selected Papers",,"This volume contains a selection of papers presented at the 15th International Conference on Applications of Declarative Programming and Knowledge M- agement, INAP 2004, and the 18th Workshop on Logic Programming, WLP 2004, which were held jointly...",True,2005-04-01T00:00:00,Apr 2005,4,97,150,Program_lang
Languages and Compilers for Parallel Computing,2447070,73.51399426,Lawrence Rauchwerger,Springer Berlin Heidelberg,2004,"16th International Workshop, LCPC 2003, College Sation, TX, USA, October 2-4, 2003, Revised Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 16th International Workshop on Languages and Compilers for Parallel Computing, LCPC 2003, held in College Station, Texas, USA, in October 2003.The 35 revised full papers...",True,2004-05-13T00:00:00,May 2004,1,97,150,Program_lang
Reliable Software Technologies Ada-Europe 2000,2447105,73.51399426,Hubertus B. Keller,Springer Berlin Heidelberg,2006,"5th Ada-Europe International Conference Potsdam, Germany, June 26-30, 2000, Proceedings",,,True,2006-12-30T00:00:00,Dec 2006,2,97,150,Program_lang
Analysis and Visualization Tools for Constraint Programming,2447163,73.51399426,Pierre Deransart,Springer Berlin Heidelberg,2006,Constraint Debugging,,"Coordinating production across a supply chain, designing a new VLSI chip, allocating classrooms or scheduling maintenance crews at an airport are just a few examples of complex (combinatorial) problems that can be modeled as a set of decision...",True,2006-12-31T00:00:00,Dec 2006,3,97,150,Program_lang
Practical Aspects of Declarative Languages,2447277,73.51399426,Ricardo Rocha,Springer Berlin Heidelberg,2011,"13th International Symposium, PADL 2011, Austin, TX, USA, January 24-25, 2011. Proceedings",,"This book constitutes the refereed proceedings of the 13th International Symposium on Practical Aspects of Declarative Languages, PADL 2011, held in Austin, TX, USA, in January 2011, co-located with POPL 2011, the Symposium on Principles of...",True,2011-01-21T00:00:00,Jan 2011,2,97,150,Program_lang
Implementation and Application of Functional Languages,2447315,73.51399426,Andrew Butterfield,Springer Berlin Heidelberg,2007,"17th International Workshop, IFL 2005, Dublin, Ireland, September 19-21, 2005, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 17th International Workshop on Implementation and Applications of Functional Languages, IFL 2005, held in Dublin, Ireland in September 2005. Ranging from theoretical and...",True,2007-01-20T00:00:00,Jan 2007,3,97,150,Program_lang
Static Analysis,2447243,73.51399426,Jens Palsberg,Springer Berlin Heidelberg,2004,"7th International Symposium, SAS 2000, Santa Barbara, CA, USA, June 29 - July 6, 2000, Proceedings",,,True,2004-02-02T00:00:00,Feb 2004,1,97,150,Program_lang
Languages and Compilers for Parallel Computing,2447329,73.51399426,Keith Cooper,Springer Berlin Heidelberg,2011,"23rd International Workshop, LCPC 2010, Houston, TX, USA, October 7-9, 2010. Revised Selected Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 23rd International Workshop on Languages and Compilers for Parallel Computing, LCPC 2010, held in Houston, TX, USA, in October 2010. The 18 revised full papers presented were...",True,2011-02-24T00:00:00,Feb 2011,3,97,150,Program_lang
PASCAL User Manual and Report,2447555,73.51399426,Kathleen Jensen,Springer Berlin Heidelberg,2013,, (2nd ed.),,True,2013-06-29T00:00:00,Jun 2013,2,97,150,Program_lang
Trends in Functional Programming,2447619,73.51399426,Rex Page,Springer Berlin Heidelberg,2011,"11th International Symposium, TFP 2010, Norman, OK, USA, May 17-19, 2010. Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 11th International Symposium on Trends in Functional Programming, TFP 2010, held in Norman, OK, USA, in May 2010. The 13 revised full papers presented were carefully...",True,2011-09-09T00:00:00,Sep 2011,3,97,150,Program_lang
Reliable Software Technologies – Ada-Europe 2011,2447535,73.51399426,Alexander Romanovsky,Springer Berlin Heidelberg,2011,"16th Ada-Europe International Conference on Reliable Software Technologies, Edinburgh, UK, June 20-24, 2011. Proceedings",,"This book constitutes the refereed proceedings of the 16th Ada-Europe International Conference on Reliable Software Technologies, Ada-Europe 2011, held in Edinburgh, UK, on June 20-24, 2011. The revised 12 papers presented together with several...",True,2011-06-29T00:00:00,Jun 2011,2,97,150,Program_lang
Types for Proofs and Programs,2474482,73.51399426,Stefano Berardi,Springer Berlin Heidelberg,2004,"International Workshop, TYPES 2003, Torino, Italy, April 30 - May 4, 2003, Revised Selected Papers",,"These proceedings contain a selection of refereed papers presented at or related to the 3rd Annual Workshop of the Types Working Group (Computer-Assisted Reasoning Based on Type Theory, EU IST project 29001), which was held d- ing April 30 to May...",True,2004-05-17T00:00:00,May 2004,3,97,150,Program_lang
Computer Science Logic,2474622,73.51399426,Jerzy Marcinkowski,Springer Berlin Heidelberg,2004,"18th International Workshop, CSL 2004, 13th Annual Conference of the EACSL, Karpacz, Poland, September 20-24, 2004, Proceedings",,,True,2004-09-09T00:00:00,Sep 2004,1,97,150,Program_lang
Grammatical Inference: Algorithms and Applications,2474652,73.51399426,Georgios Paliouras,Springer Berlin Heidelberg,2005,"7th International Colloquium, ICGI 2004, Athens, Greece, October 11-13, 2004. Proceedings",,,True,2005-01-11T00:00:00,Jan 2005,2,97,150,Program_lang
Programming Languages and Systems,2474689,73.51399426,Wei-Ngan Chin,Springer Berlin Heidelberg,2004,"Second Asian Symposium, APLAS 2004, Taipei, Taiwan, November 4-6, 2004. Proceedings",,"On behalf of the organizing committee I would like to welcome you all to the second Asian Symposium on Programming Languages and Systems (APLAS 2004) held in Taipei on November 4–6, 2004. Since the year 2000, researchers in the area of programming...",True,2004-10-19T00:00:00,Oct 2004,1,97,150,Program_lang
Practical Aspects of Declarative Languages,2474713,73.51399426,Manuel Hermenegildo,Springer Berlin Heidelberg,2005,"7th International Symposium, PADL 2005, Long Beach, CA, USA, January 10-11, 2005, Proceedings",,,True,2005-01-28T00:00:00,Jan 2005,2,97,150,Program_lang
Database Programming Languages,2474743,73.51399426,Gavin Bierman,Springer Berlin Heidelberg,2005,"10th International Symposium, DBPL 2005, Trondheim, Norway, August 28-29, 2005, Revised Selected Papers",,,True,2005-12-02T00:00:00,Dec 2005,2,97,150,Program_lang
Languages and Compilers for Parallel Computing,2474764,73.51399426,Bill Pugh,Springer Berlin Heidelberg,2005,"15th Workshop, LCPC 2002, College Park, MD, USA, July 25-27, 2002, Revised Papers",,"The 15th Workshop on Languages and Compilers for Parallel Computing was held in July 2002 at the University of Maryland, College Park. It was jointly sponsored by the Department of Computer Science at the University of Ma- land and the University...",True,2005-12-17T00:00:00,Dec 2005,2,97,150,Program_lang
Practical Aspects of Declarative Languages,2474800,73.51399426,Pascal van Hentenryck,Springer Berlin Heidelberg,2005,"8th International Symposium, PADL 2006, Charleston, SC, USA, January 9-10, 2006, Proceedings",,"This volume contains the papers presented at the Eighth International S- posium on Practical Aspects of Declarative Languages (PADL 2006) held on January 9-10, 2006, in Charleston, South Carolina. Information about the c- ference can be found...",True,2005-12-23T00:00:00,Dec 2005,1,97,150,Program_lang
Languages and Compilers for High Performance Computing,2474836,73.51399426,Rudolf Eigenmann,Springer Berlin Heidelberg,2005,"17th International Workshop, LCPC 2004, West Lafayette, IN, USA, September 22-24, 2004, Revised Selected Papers",,,True,2005-08-25T00:00:00,Aug 2005,3,97,150,Program_lang
Multiparadigm Programming in Mozart/Oz,2474866,73.51399426,Peter Van Roy,Springer Berlin Heidelberg,2005,"Second International Conference, MOZ 2004, Charleroi, Belgium, October 7-8, 2004, Revised Selected Papers",,,True,2005-02-22T00:00:00,Feb 2005,1,97,150,Program_lang
Computer Science Logic,2474912,73.51399426,Luke Ong,Springer Berlin Heidelberg,2005,"19th International Workshop, CSL 2005, 14th Annual Conference of the EACSL, Oxford, UK, August 22-25, 2005, Proceedings",,,True,2005-09-07T00:00:00,Sep 2005,1,97,150,Program_lang
Compiler Construction,2474975,73.51399426,Rastislav Bodik,Springer Berlin Heidelberg,2005,"14th International Conference, CC 2005, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2005, Edinburgh, UK, April 4-8, 2005. Proceedings",,ETAPS 2005 was the eighth instance of the European Joint Conferences on Theory and Practice of Software. ETAPS is an annual federated conference that was established in 1998 by combining a number of existing and new conf- ences. This year it...,True,2005-03-10T00:00:00,Mar 2005,1,97,150,Program_lang
Declarative Agent Languages and Technologies IV,2478164,73.51399426,Matteo Baldoni,Springer Berlin Heidelberg,2007,"4th International Workshop, DALT 2006, Hakodate, Japan, May 8, 2006, Selected, Revised and Invited Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 4th International Workshop on Declarative Agent Languages and Technologies, DALT 2006, held in Japan in May 2006. This was an associated event of AAMAS 2006, the main...",True,2007-01-20T00:00:00,Jan 2007,2,97,150,Program_lang
Ada 2005 Reference Manual. Language and Standard Libraries,2478206,132.33695426,S. Tucker Taft,Springer Berlin Heidelberg,2007,International Standard ISO/IEC 8652/1995(E) with Technical Corrigendum 1 and Amendment 1,,The Ada 2005 Reference Manual combines the International Standard ISO/IEC 8652/1995(E) for the programming language Ada with the corrections of the Technical Corrigendum 1 approved by ISO in February 2001 and with the Amendment 1 expected to be...,True,2007-05-18T00:00:00,May 2007,5,97,150,Program_lang
Declarative Programming for Knowledge Management,2478193,73.51399426,Masanobu Umeda,Springer Berlin Heidelberg,2007,"16th International Conference on Applications of Declarative Programming and Knowledge Management, INAP 2005, Fukuoka, Japan, October 22-24, 2005. Revised Selected Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 16th International Conference on Applications of Declarative Programming and Knowledge Management, INAP 2005, held in Fukuoka, Japan, in October 2005.The papers address all...",True,2007-01-25T00:00:00,Jan 2007,6,97,150,Program_lang
Rewriting Techniques and Applications,2478277,73.51399426,Andrei Voronkov,Springer Berlin Heidelberg,2008,"19th International Conference, RTA 2008 Hagenberg, Austria, July 15-17, 2008, Proceedings",,"This book constitutes the refereed proceedings of the 19th International Conference on Rewriting Techniques and Applications, RTA 2008, held in Hagenberg, Austria, July 15-17, in June 2008 as part of the RISC Summer 2008. The 30 revised full...",True,2008-07-11T00:00:00,Jul 2008,1,97,150,Program_lang
Rewriting Techniques and Applications,2478236,73.51399426,Tobias Nipkow,Springer Berlin Heidelberg,2006,"9th International Conference, RTA-98, Tsukuba, Japan, March 30 - April 1, 1998, Proceedings",,"This book constitutes the refereed proceedings of the 9th International Conference on Rewriting Techniques and Applications, RTA-98, held in Tsukuba, Japan, in March/April 1998. The 22 revised full papers presented were carefully selected from a...",True,2006-06-08T00:00:00,Jun 2006,1,97,150,Program_lang
Theorem Proving in Higher Order Logics,2478305,73.51399426,Otmane Ait Mohamed,Springer Berlin Heidelberg,2008,"21st International Conference, TPHOLs 2008, Montreal, Canada, August 18-21, 2008, Proceedings",,"This book constitutes the refereed proceedings of the 21st International Conference on Theorem Proving in Higher Order Logics, TPHOLs 2008, held in Montreal, Canada, in August 2008. The 17 revised full papers presented together with 1 proof pearl...",True,2008-10-04T00:00:00,Oct 2008,3,97,150,Program_lang
Advances in Smalltalk,2478342,73.51399426,Wolfgang De Meuter,Springer Berlin Heidelberg,2007,"14th International Smaltalk Conference, ISC 2006, Prague, Czech Republic, September 4-8, 2006, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 14th International Smalltalk Conference, ISC 2006, held in Prague, Czech Republic in September 2006. Being a live forum on cutting edge software technologies, the conference...",True,2007-05-31T00:00:00,May 2007,1,97,150,Program_lang
All About Maude - A High-Performance Logical Framework,2478348,132.33695426,Manuel Clavel,Springer Berlin Heidelberg,2007,"How to Specify, Program, and Verify Systems in Rewriting Logic",,"Maude is a language and system based on rewriting logic. In this comprehensive account, you’ll discover how Maude and its formal tool environment can be used in three mutually reinforcing ways: as a declarative programming language, as an...",True,2007-07-19T00:00:00,Jul 2007,7,97,150,Program_lang
Languages and Compilers for Parallel Computing,2478367,73.51399426,Gheorghe Almási,Springer Berlin Heidelberg,2007,"19th International Workshop, LCPC 2006, New Orleans, LA, USA, November 2-4, 2006, Revised Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 19th International Workshop on Languages and Compilers for Parallel Computing, LCPC 2006, held in New Orleans, LA, USA in November 2006.The 24 revised full papers presented...",True,2007-06-11T00:00:00,Jun 2007,3,97,150,Program_lang
Compiler Construction,2478311,73.51399426,Shriram Krishnamurthi,Springer Berlin Heidelberg,2007,"16th International Conference, CC 2007, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2007, Braga, Portugal, March 26-30, 2007, Proceedings",,"This book constitutes the refereed proceedings of the 16th International Conference on Compiler Construction, CC 2007, held in Braga, Portugal, in March 2007 as part of ETAPS 2007, the European Joint Conferences on Theory and Practice of Software....",True,2007-07-02T00:00:00,Jul 2007,2,97,150,Program_lang
Programming Languages and Systems,2478315,132.33695426,Rocco De Nicola,Springer Berlin Heidelberg,2007,"16th European Symposium on Programming, ESOP 2007, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS, Braga, Portugal, March 24 - April 1, 2007, Proceedings",,"This book constitutes the refereed proceedings of the 16th European Symposium on Programming, ESOP 2007, held in Braga, Portugal in March/April 2007. It covers models and languages for Web services, verification, term rewriting, language based...",True,2007-07-16T00:00:00,Jul 2007,1,97,150,Program_lang
"Program Analysis and Compilation, Theory and Practice",2478316,73.51399426,Thomas Reps,Springer Berlin Heidelberg,2007,Essays Dedicated to Reinhard Wilhelm on the Occasion of His 60th Birthday,,"Reinhard Wilhelm's career in Computer Science spans more than a third of a century. This Festschrift volume, published to honor him on his 60th Birthday on June 10, 2006, includes 15 refereed papers by leading researchers, his graduate students...",True,2007-06-05T00:00:00,Jun 2007,3,97,150,Program_lang
Formal Methods for Open Object-Based Distributed Systems,2478408,73.51399426,Marcello M. Bonsangue,Springer Berlin Heidelberg,2007,"9th IFIP WG 6.1 International Conference, FMOODS 2007, Paphos, Cyprus, June 6-8, 2007, Proceedings",,"This book constitutes the refereed proceedings of the 9th IFIP WG 6.1 International Conference on Formal Methods for Open Object-Based Distributed Systems, FMOODS 2007, held in Paphos, Cyprus, June 2007.The 17 revised full papers presented...",True,2007-06-27T00:00:00,Jun 2007,2,97,150,Program_lang
Coordination Models and Languages,2478391,73.51399426,Amy L. Murphy,Springer Berlin Heidelberg,2007,"9th International Conference, COORDINATION 2007, Paphos, Cyprus, June 6-8, 2007, Proceedings",,"This book constitutes the refereed proceedings of the 9th International Conference on Coordination Models and Languages, COORDINATION 2007, held in Paphos, Cyprus, June 2007, as one of the federated conferences on Distributed Computing Techniques....",True,2007-06-26T00:00:00,Jun 2007,2,97,150,Program_lang
Term Rewriting and Applications,2478451,73.51399426,Franz Baader,Springer Berlin Heidelberg,2007,"18th International Conference, RTA 2007, Paris, France, June 26-28, 2007, Proceedings",,"The 18th International Conference on Rewriting Techniques and Applications, held in Paris, France in June 2007, featured presentations and discussions centering on some of the latest advances in the field. This volume presents the proceedings from...",True,2007-08-14T00:00:00,Aug 2007,1,97,150,Program_lang
Implementation and Application of Functional Languages,2478481,73.51399426,Viktória Zsók,Springer Berlin Heidelberg,2007,"18th International Symposium, IFL 2006, Budapest, Hungary, September 4-6, 2006, Revised Selected Papers",,"This volume constitutes the post-proceedings of the 18th International Workshop on Implementation and Applications of Functional Languages. Fifteen full papers are presented. Each one was submitted to two rounds of reviews to ensure accuracy,...",True,2007-08-14T00:00:00,Aug 2007,2,97,150,Program_lang
Functional and Logic Programming,2478601,73.51399426,Jacques Garrigue,Springer Berlin Heidelberg,2008,"9th International Symposium, FLOPS 2008, Ise, Japan, April 14-16, 2008, Proceedings",,,True,2008-04-05T00:00:00,Apr 2008,2,97,150,Program_lang
Compiler Construction,2478589,73.51399426,Laurie Hendren,Springer Berlin Heidelberg,2008,"17th International Conference, CC 2008, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2008, Budapest, Hungary, March 29 - April 6, 2008. Proceedings",,,True,2008-04-03T00:00:00,Apr 2008,1,97,150,Program_lang
Languages and Compilers for Parallel Computing,2478664,73.51399426,Vikram Adve,Springer Berlin Heidelberg,2008,"20th International Workshop, LCPC 2007, Urbana, IL, USA, October 11-13, 2007, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 20th International Workshop on Languages and Compilers for Parallel Computing, LCPC 2007, held in Urbana, IL, USA, in October 2007. The 23 revised full papers...",True,2008-08-17T00:00:00,Aug 2008,3,97,150,Program_lang
Advances in Natural Language Processing,2478666,73.51399426,Aarne Ranta,Springer Berlin Heidelberg,2008,"6th International Conference, GoTAL 2008, Gothenburg, Sweden, August 25-27, 2008, Proceedings",,"This book constitutes the refereed proceedings of the 6th International Conference on Natural Language Processing, GoTAL 2008, Gothenburg, Sweden, August 2008. The 44 revised full papers presented together with 3 invited talks were carefully reviewed...",True,2008-08-28T00:00:00,Aug 2008,2,97,150,Program_lang
Implementation and Application of Functional Languages,2478671,102.92547426,Olaf Chitil,Springer Berlin Heidelberg,2008,"19th International Workshop, IFL 2007, Freiburg, Germany, September 27-29, 2007 Revised Selected Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 19th International Workshop on Implementation and Applications of Functional Languages, IFL 2007, held in Freiburg, Germany in September 2007. The 15 revised full papers...",True,2008-08-21T00:00:00,Aug 2008,1,97,150,Program_lang
Principles and Practice of Constraint Programming,2478716,161.74843426,Peter J. Stuckey,Springer Berlin Heidelberg,2008,"14th International Conference, CP 2008, Sydney, Australia, September 14-18, 2008, Proceedings",,"This volume contains the proceedings of the 14th International Conference on Principles and Practice of Constraint Programming (CP 2008) held in Sydney, Australia, September 14–18, 2008. The conference was held in conjunction with the...",True,2008-09-22T00:00:00,Sep 2008,1,97,150,Program_lang
Central European Functional Programming School,2478778,88.21973426,Anna Soós,Springer Berlin Heidelberg,2008,"Second Summer School, CEFP 2007, Cluj-Napoca, Romania, June 23-30, 2007, Revised Selected Lectures",,"This volume presents the revised lecture notes of selected talks given at the second Central European Functional Programming School, CEFP 2007, held June 23–30, 2007 at Babe¸ s-Bolyai University, Cluj-Napoca, Romania. The summer school was...",True,2008-09-27T00:00:00,Sep 2008,1,97,150,Program_lang
Grammatical Inference: Algorithms and Applications,2478775,102.92547426,Alexander Clark,Springer Berlin Heidelberg,2008,"9th International Colloquium, ICGI 2008 Saint-Malo, France, September 22-24, 2008 Proceedings",,"This book constitutes the refereed proceedings of the 9th International Colloquium on Grammatical Inference, ICGI 2008, held in Saint-Malo, France, in September 2008. The 21 revised full papers and 8 revised short papers presented were carefully...",True,2008-09-22T00:00:00,Sep 2008,3,97,150,Program_lang
Programming Languages and Systems,2478839,73.51399426,G. Ramalingam,Springer Berlin Heidelberg,2008,"6th Asian Symposium, APLAS 2008, Bangalore, India, December 9-11, 2008, Proceedings",,"This book constitutes the refereed proceedings of the 6th Asian Symposium on Programming Languages and Systems, APLAS 2008, held in Bangalore, India, in December 2008. The 20 revised full papers presented together with 3 invited talks were...",True,2008-11-27T00:00:00,Nov 2008,1,97,150,Program_lang
Languages and Compilers for Parallel Computing,2478865,73.51399426,José Nelson Amaral,Springer Berlin Heidelberg,2008,"21th International Workshop, LCPC 2008, Edmonton, Canada, July 31 - August 2, 2008, Revised Selected Papers",,"In 2008 the Workshop on Languages and Compilers for Parallel Computing left the USA to celebrate its 21st anninversary in Edmonton, Alberta, Canada. Following its long-established tradition, the workshop focused on topics at the...",True,2008-11-28T00:00:00,Nov 2008,1,97,150,Program_lang
Programming Languages and Systems,2478954,73.51399426,Giuseppe Castagna,Springer Berlin Heidelberg,2009,"18th European Symposium on Programming, ESOP 2009, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2009, York, UK, March 22-29, 2009, Proceedings",,"This book constitutes the refereed proceedings of the 18th European Symposium on Programming, ESOP 2009, held in York, UK, in March 2009, as part of ETAPS 2009, the European Joint Conferences on Theory and Practice of Software. The 26 revised full...",True,2009-03-28T00:00:00,Mar 2009,1,97,150,Program_lang
Foundations of Software Science and Computational Structures,2478956,73.51399426,Luca de Alfaro,Springer Berlin Heidelberg,2009,"12th International Conference, FOSSACS 2009, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2009, York, UK, March 22-29, 2009, Proceedings",,"This book constitutes the refereed proceedings of the 12th International Conference on Foundations of Software Science and Computational Structures, FOSSACS 2009, held in York, UK, in March 2009, as part of ETAPS 2009, the European Joint...",True,2009-03-27T00:00:00,Mar 2009,1,97,150,Program_lang
"Logic, Language, and Computation",2478963,73.51399426,Peter Bosch,Springer Berlin Heidelberg,2009,"7th International Tbilisi Symposium on Logic, Language, and Computation, TbiLLC 2007, Tbilisi, Georgia, October 1-5, 2007. Revised Selected Papers",,"Edited in collaboration with FoLLI, the Association of Logic, Language and Information, this book constitutes the refereed proceedings of the 7th International Tbilisi Symposium on Logic, Language, and Computation, TbiLLC 2007, held in Tbilisi,...",True,2009-03-29T00:00:00,Mar 2009,3,97,150,Program_lang
Applications of Declarative Programming and Knowledge Management,2478965,73.51399426,Dietmar Seipel,Springer Berlin Heidelberg,2009,"17th International Conference, INAP 2007, and 21st Workshop on Logic Programming, WLP 2007, Würzburg, Germany, October 4-6, 2007, Revised Selected Papers",,"This volume constitutes the thoroughly refereed post-conference proceedings of the 17th International Conference on Applications of Declarative Programming and Knowledge Management, INAP 2007, and the 21st Workshop on Logic Programming, WLP 2007,...",True,2009-04-21T00:00:00,Apr 2009,3,97,150,Program_lang
Compiler Construction,2478967,73.51399426,Oege de Moor,Springer Berlin Heidelberg,2009,"18th International Conference, CC 2009, Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2009, York, UK, March 22-29, 2009, Proceedings",,"This book constitutes the refereed proceedings of the 18th International Conference on Compiler Construction, CC 2009, held in York, UK, in March 2009 as part of ETAPS 2009, the European Joint Conferences on Theory and Practice of Software....",True,2009-03-27T00:00:00,Mar 2009,2,97,150,Program_lang
Static Analysis,2479125,73.51399426,Jens Palsberg,Springer Berlin Heidelberg,2009,"16th International Symposium, SAS 2009, Los Angeles, CA, USA, August 9-11, 2009, Proceedings",,"This book constitutes the refereed proceedings of the 16th International Symposium on Static Analysis, SAS 2009, held in Los Angeles, CA, USA in August 2009 - co-located with LICS 2009, the 24th IEEE Symposium on Logic in Computer Science. The 21...",True,2009-08-03T00:00:00,Aug 2009,2,97,150,Program_lang
Recent Advances in Formal Languages and Applications,2487285,205.86565426,Zoltán Ésik,Springer Berlin Heidelberg,2006,,,"The contributors present the main results and techniques of their specialties in an easily accessible way accompanied with many references: historical, hints for complete proofs or solutions to exercises and directions for further research. This...",True,2006-10-21T00:00:00,Oct 2006,3,97,150,Program_lang
Rewriting Techniques and Applications,2477222,73.51399426,Aart Middeldorp,Springer Berlin Heidelberg,2003,"12th International Conference, RTA 2001, Utrecht, The Netherlands, May 22-24, 2001. Proceedings",,"This book constitutes the refereed proceedings of the 12th International Conference on Rewriting Techniques and Applications, RTA 2001, held in Utrecht, The Netherlands, in May 2001.The 23 revised full papers presented together with two system...",True,2003-06-29T00:00:00,Jun 2003,1,97,150,Program_lang
Modular Programming Languages,2477267,73.51399426,László Böszörményi,Springer Berlin Heidelberg,2003,"Joint Modular Languages Conference, JMLC 2003, Klagenfurt, Austria, August 25-27, 2003, Proceedings",,,True,2003-10-24T00:00:00,Oct 2003,2,97,150,Program_lang
Grammatical Inference: Algorithms and Applications,2477288,73.51399426,Arlindo L. Oliveira,Springer Berlin Heidelberg,2004,"5th International Colloquium, ICGI 2000, Lisbon, Portugal, September 11-13, 2000 Proceedings",,,True,2004-02-13T00:00:00,Feb 2004,1,97,150,Program_lang
Practical Aspects of Declarative Languages,2477277,73.51399426,I.V. Ramakrishnan,Springer Berlin Heidelberg,2003,"Third International Symposium, PADL 2001 Las Vegas, Nevada, March 11-12, 2001 Proceedings",,,True,2003-06-29T00:00:00,Jun 2003,1,97,150,Program_lang
"Languages, Compilers, and Tools for Embedded Systems",2477281,73.51399426,Jack Davidson,Springer Berlin Heidelberg,2003,"ACM SIGPLAN Workshop LCTES 2000, Vancouver, Canada, June 18, 2000, Proceedings",,"This volume contains the proceedings of the ACM SIGPLAN Workshop on L- guages, Compilers, and Tools for Embedded Systems (LCTES 2000), held June 18, 2000, in Vancouver, Canada. Embedded systems have developed consid- ably in the past decade and we...",True,2003-06-29T00:00:00,Jun 2003,2,97,150,Program_lang
Recent Advances in Parallel Virtual Machine and Message Passing Interface,2477287,73.51399426,Jack Dongarra,Springer Berlin Heidelberg,2003,"7th European PVM/MPI Users' Group Meeting Balatonfüred, Hungary, September 10-13, 2000 Proceedings",,"Parallel Virtual Machine (PVM) and Message Passing Interface (MPI) are the most frequently used tools for programming according to the message passing paradigm, which is considered one of the best ways to develop parallel applications. This volume...",True,2003-06-26T00:00:00,Jun 2003,3,97,150,Program_lang
"Semantics, Applications, and Implementation of Program Generation",2477327,73.51399426,Walid Taha,Springer Berlin Heidelberg,2003,"International Workshop, SAIG 2000 Montreal, Canada, September 20, 2000 Proceedings",,"This book constitutes the refereed proceedings of the International Workshop on Semantics Applications, and Implementation of Program Generation, SAIG 2000, held in Montreal, Canada in September 2000. The seven revised full papers and four...",True,2003-06-29T00:00:00,Jun 2003,1,97,150,Program_lang
Formal Techniques in Real-Time and Fault-Tolerant Systems,2477329,73.51399426,Mathai Joseph,Springer Berlin Heidelberg,2003,"6th International Symposium, FTRTFT 2000 Pune, India, September 20-22, 2000 Proceedings",,,True,2003-07-31T00:00:00,Jul 2003,1,97,150,Program_lang
Grammatical Inference: Algorithms and Applications,2477293,73.51399426,Yasibumi Sakaibara,Springer Berlin Heidelberg,2006,"8th International Colloquium, ICGI 2006, Tokyo, Japan, September 20-22, 2006, Proceedings",,"This book constitutes the refereed proceedings of the 8th International Colloquium on Grammatical Inference, ICGI 2006. The book presents 25 revised full papers and 8 revised short papers together with 2 invited contributions, carefully reviewed and...",True,2006-11-28T00:00:00,Nov 2006,5,97,150,Program_lang
Compiler Construction,2477301,73.51399426,Reinhard Wilhelm,Springer Berlin Heidelberg,2003,"10th International Conference, CC 2001 Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2001 Genova, Italy, April 2-6, 2001 Proceedings",,ETAPS 2001 was the fourth instance of the European Joint Conferences on Theory and Practice of Software. ETAPS is an annual federated conference that was established in 1998 by combining a number of existing and new conferences. This year it...,True,2003-06-29T00:00:00,Jun 2003,1,97,150,Program_lang
Types in Compilation,2477316,73.51399426,Robert Harper,Springer Berlin Heidelberg,2003,"Third International Workshop, TIC 2000, Montreal, Canada, September 21, 2000. Revised Selected Papers",,"The importance of typed languages for building robust software systems is, by now, an undisputed fact. Years of research have led to languages with richly expressive, yet easy to use, type systems for high-level programming languages. Types...",True,2003-06-29T00:00:00,Jun 2003,1,97,150,Program_lang
