Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
"OpenMP: Memory, Devices, and Tasks",95538700,73.51399426,Naoya Maruyama,Springer International Publishing,2016,"12th International Workshop on OpenMP, IWOMP 2016, Nara, Japan, October 5-7, 2016, Proceedings",,"This book constitutes the proceedings of the 12th International Workshop on OpenMP, IWOMP 2016, held in Nara, Japan, in October 2016.&nbsp;The 24 full papers presented in this volume were carefully reviewed and selected from 28 submissions. They...",True,2016-09-28T00:00:00,Sep 2016,3,97,150,arch
Scaling OpenMP for Exascale Performance and Portability,95853061,73.51399426,Bronis R. de Supinski,Springer International Publishing,2017,"13th International Workshop on OpenMP, IWOMP 2017, Stony Brook, NY, USA, September 20–22, 2017, Proceedings",,"This book constitutes the proceedings of the 13th International Workshop on OpenMP, IWOMP 2017, held in Stony Brook, NY, USA, in September 2017. The 23 full papers presented in this volume were carefully reviewed and selected from 28 submissions....",True,2017-08-30T00:00:00,Aug 2017,5,97,150,arch
Evolving OpenMP for Evolving Architectures,138601983,73.51399426,Bronis R. de Supinski,Springer International Publishing,2018,"14th International Workshop on OpenMP, IWOMP 2018, Barcelona, Spain, September 26–28, 2018, Proceedings",,"This book constitutes the proceedings of the 14th International Workshop on Open MP, IWOMP 2018, held in Barcelona, Spain, in September 2018.The 16 full papers presented in this volume were carefully reviewed and selected for inclusion in this...",True,2018-09-19T00:00:00,Sep 2018,5,97,150,arch
OpenMP: Conquering the Full Hardware Spectrum,209770223,95.57260426,Xing Fan,Springer International Publishing,2019,"15th International Workshop on OpenMP, IWOMP 2019, Auckland, New Zealand, September 11–13, 2019, Proceedings",,"This book constitutes the proceedings of the 15th International Workshop on Open MP, IWOMP 2019, held in Auckland, New Zealand, in September 2019.The 22 full papers presented in this volume were carefully reviewed and selected for inclusion in...",True,2019-08-26T00:00:00,Aug 2019,4,97,150,arch
OpenMP: Portable Multi-Level Parallelism on Modern Systems,210111797,110.27834426,Kent Milfeld,Springer International Publishing,2020,"16th International Workshop on OpenMP, IWOMP 2020, Austin, TX, USA, September 22–24, 2020, Proceedings",,"This book constitutes the proceedings of the 16th International Workshop on OpenMP, IWOMP 2020, held in Austin, TX, USA, in September 2020.&nbsp;The conference was held virtually due to the COVID-19 pandemic.The 21 full papers presented in this...",True,2020-09-01T00:00:00,Sep 2020,4,97,150,arch
OpenMP: Enabling Massive Node-Level Parallelism,210367227,102.92547426,Simon McIntosh-Smith,Springer International Publishing,2021,"17th International Workshop on OpenMP, IWOMP 2021, Bristol, UK, September 14–16, 2021, Proceedings",,"This book constitutes the proceedings of the 17th International Workshop on OpenMP, IWOMP 2021, held virtually in September 2021 and hosted by the High Performance Computing research group at the University of Bristol, UK.The 15 full papers...",True,2021-09-08T00:00:00,Sep 2021,3,97,150,arch
Neuromorphic Computing Principles and Organization,210576081,88.21973426,Abderazek Ben Abdallah,Springer International Publishing,2022,,,"This book focuses on neuromorphic computing principles and organization and how to build fault-tolerant scalable hardware for large and medium scale spiking neural networks with learning capabilities. In addition, the book describes in a...",True,2022-05-31T00:00:00,May 2022,2,97,150,arch
OpenMP in a Modern World: From Multi-device Support to Meta Programming,210669748,66.16112426,Michael Klemm,Springer International Publishing,2022,"18th International Workshop on OpenMP, IWOMP 2022, Chattanooga, TN, USA, September 27–30, 2022, Proceedings",,"This book constitutes the proceedings of the 18th International Workshop on OpenMP, IWOMP 2022, held in Chattanooga, TN, USA, in September 2022.The 11 full papers presented in this volume were carefully reviewed and selected for inclusion in this...",True,2022-09-20T00:00:00,Sep 2022,4,97,150,arch
Shared-Memory Synchronization,211136538,58.80825426,Michael L. Scott,Springer International Publishing,2024,, (2nd ed.),"This book offers a comprehensive survey of shared-memory synchronization, with an emphasis on “systems-level” issues. It includes sufficient coverage of architectural details to understand correctness and performance on modern multicore machines,...",True,2024-01-30T00:00:00,Jan 2024,2,97,150,arch
Principles of High-Performance Processor Design,210358389,220.57139426,Junichiro Makino,Springer International Publishing,2021,"For High Performance Computing, Deep Neural Networks and Data Science",,"This book describes how we can design and make efficient processors for high-performance computing, AI, and data science. Although there are many textbooks on the design of processors we do not have a widely accepted definition of the efficiency of a general-purpose computer architecture. Without a definition of the efficiency, it is...",True,2021-08-20T00:00:00,Aug 2021,1,97,150,arch
High-Performance Computing,337277,73.51399426,Jesus Labarta,Springer Berlin Heidelberg,2008,"6th International Symposium, ISHPC 2005, Nara, Japan, September 7-9, 2005, First International Workshop on Advance Low Power Systems, ALPS 2006, Revised Selected Papers",,"This book constitutes the refereed joint post-conference proceedings of the 6th International Symposium on High-Performance Computing, ISHPC 2005, held in, Japan, in 2005. It also includes the refereed post-proceedings of the First International...",True,2008-01-19T00:00:00,Jan 2008,3,97,150,arch
High Performance Computing - HiPC 2007,337556,132.33695426,Srinivas Aluru,Springer Berlin Heidelberg,2008,"14th International Conference, Goa, India, December 18-21, 2007, Proceedings",,"This book constitutes the refereed proceedings of the 14th International Conference on High-Performance Computing, HiPC 2007, held in Goa, India, in December 2007. The 53 revised full papers presented together with the abstracts of five keynote...",True,2008-01-22T00:00:00,Jan 2008,4,97,150,arch
Cyber-Physical Systems,666896,23.35271512,Manfred Broy,Springer Berlin Heidelberg,2011,Innovation durch softwareintensive eingebettete Systeme,,Cyber-Physical Systems adressieren das Zusammenwachsen softwareintensiver eingebetteter Systeme mit den globalen digitalen Netzen. Sie ermöglichen neuartige industrielle Anwendungen mit hohem wirtschaftlichem Potential. Beispiele sind etwa...,True,2011-01-28T00:00:00,Jan 2011,1,97,150,arch
Modellierung mit UML,798732,55.60240294,Bernhard Rumpe,Springer Berlin Heidelberg,2011,"Sprache, Konzepte und Methodik", (2nd ed.),"Die Unified Modeling Language (UML) hat sich zur dominanten Modellierungssprache entwickelt. Als weiterer Trend ist zu beobachten, dass „agile“ Methoden immer breiter eingesetzt werden. Der Band bietet eine Einführung in die Entwicklungsmethodik,...",True,2011-08-19T00:00:00,Aug 2011,1,97,150,arch
Wertschöpfung und Beschäftigung in Deutschland,884971,37.08787628,Jürgen Gausemeier,Springer Berlin Heidelberg,2012,,,Spätestens mit Beginn der Finanzkrise ist das Thema Wirtschaftswachstum und damit Wertschöpfung in den Vordergrund des öffentlichen Interesses gerückt. Die anhaltende Diskussion um begrenzte Ressourcen und den demografischen Wandel verstärkt in...,True,2012-02-26T00:00:00,Feb 2012,2,97,150,arch
Agile Modellierung mit UML,968550,55.60240294,Bernhard Rumpe,Springer Berlin Heidelberg,2012,"Codegenerierung, Testfälle, Refactoring", (2nd ed.),"Die Unified Modeling Language (UML) hat sich zur dominanten Modellierungssprache entwickelt, „agile“ Methoden werden inzwischen bei vielen Softwareentwicklungen eingesetzt. In dem Buch wird ein Ansatz vorgestellt, der UML mit Elementen agiler...",True,2012-06-05T00:00:00,Jun 2012,1,97,150,arch
Eingebettete Systeme,968869,30.882054,Lars Wehmeyer,Springer Berlin Heidelberg,2007,,,"Informationsverarbeitende Systeme werden immer kleiner und zunehmend in komplexe Produkte eingebettet – daher der Name ""eingebettete Systeme"". Es wird erwartet, dass ihre wirtschaftliche Bedeutung diejenige von traditionellen...",True,2007-04-17T00:00:00,Apr 2007,2,97,150,arch
Anwendungsorientierte Mikroprozessoren,968908,48.0877698,Helmut Bähring,Springer Berlin Heidelberg,2010,Mikrocontroller und Digitale Signalprozessoren, (4th ed.),"Der Autor behandelt in dem Band Mikroprozessoren, die an unterschiedlichste Problemstellungen anpassbar sind und so die Realisierung vieler moderner elektronischer Anwendungen vereinfacht oder erst ermöglicht haben. Die zu den...",True,2010-05-27T00:00:00,May 2010,1,97,150,arch
Moderne Prozessorarchitekturen,1156403,58.07296726,Matthias Menge,Springer Berlin Heidelberg,2005,Prinzipien und ihre Realisierungen,,"Das Buch behandelt die in modernen Hochleistungsprozessoren zum Einsatz kommenden Techniken. Nach einer einführenden Beschreibung von Programmiermodellen werden zunächst skalare Prozessoren, die Mikroprogrammierung und die Fließbandverarbeitung...",True,2005-12-12T00:00:00,Dec 2005,1,97,150,arch
Processor Architecture,1263245,124.98408426,Jurij Silc,Springer Berlin Heidelberg,2012,From Dataflow to Superscalar and Beyond,,"A survey of architectural mechanisms and implementation techniques for exploiting fine- and coarse-grained parallelism within microprocessors. Beginning with a review of past techniques, the monograph provides a comprehensive account of state-of-the-art techniques used in microprocessors, covering both the concepts involved and...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,arch
Neurocomputing,1287524,132.33695426,Francoise Fogelman Soulie,Springer Berlin Heidelberg,2012,"Algorithms, Architectures and Applications",,"Proceedings of the NATO Advanced Research Workshop on Neurocomputing. Algorithms, Architectures and Applications, held in Les Arcs, France, February 27 - March 3, 1989",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Digitale Regelsysteme,1248237,50.83774318,R. Isermann,Springer Berlin Heidelberg,2013,,,,True,2013-03-07T00:00:00,Mar 2013,1,97,150,arch
High Performance Computing in Science and Engineering ’01,1256910,73.51399426,Egon Krause,Springer Berlin Heidelberg,2012,Transactions of the High Performance Computing Center Stuttgart (HLRS) 2001,,"This volume summarizes the state of the art in supercomputing, with special emphasis on the industrial relevance of the presented results and methods. The book showcases an innovative usage of state-of-the-art modeling, novel numerical algorithms...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Softwarearchitektur für die Praxis,1253973,27.47032232,Jürgen Dunkel,Springer Berlin Heidelberg,2013,,,,True,2013-03-07T00:00:00,Mar 2013,2,97,150,arch
Rechnerarchitektur,1303063,53.13183862,Arndt Bode,Springer Berlin Heidelberg,2013,Grundlagen und Verfahren,,,True,2013-03-12T00:00:00,Mar 2013,2,97,150,arch
High Performance Computing in Science and Engineering 2000,1258237,132.33695426,E. Krause,Springer Berlin Heidelberg,2012,Transactions of the High Performance Computing Center Stuttgart (HLRS) 2000,,"An overview of recent developments in high performance computing and simulation, with special emphasis on the industrial relevance of the presented results and methods. The book showcases an innovative combination of the state-of-the-art modeling,...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Parallelisierung komplexer Probleme,1284958,59.08766332,Hans Werner Meuer,Springer Berlin Heidelberg,2013,Einsatz von Parallelrechnern in Forschung und Industrie,,Parallelisierung komplexer Probleme ging aus der gleichnamigen Veranstaltung 1990 in Mannheim hervor. Es enthält nach einer einleitenden Übersicht von H.W. Meuer über den Stand und die Entwicklungstendenz im Markt für Parallelrechner aktualisierte...,True,2013-03-12T00:00:00,Mar 2013,1,97,150,arch
Rechensysteme,1293286,59.08766332,Eike Jessen,Springer Berlin Heidelberg,2013,Grundlagen der Modellbildung,,,True,2013-03-07T00:00:00,Mar 2013,2,97,150,arch
OpenMP in the Petascale Era,2447450,73.51399426,Barbara M. Chapman,Springer Berlin Heidelberg,2011,"7th International Workshop on OpenMP, IWOMP 2011, Chicago, Il, USA, June 13-15, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 7th International Workshop on OpenMP, IWOMP 2011, held in Chicago, IL, USA in June 2011. The 13 revised full papers presented were carefully reviewed and selected for inclusion in the...",True,2011-06-07T00:00:00,Jun 2011,4,97,150,arch
Computer Engineering and Technology,2465733,73.51399426,Weixia Xu,Springer Berlin Heidelberg,2013,"16th National Conference, NCCET 2012, Shanghai, China, August 17-19, 2012, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 16th National Conference on Computer Engineering and Technology, NCCET 2012, held in Shanghai, China, in August 2012. The 27 papers presented were carefully reviewed and selected from 108...",True,2013-01-03T00:00:00,Jan 2013,5,97,150,arch
Computer Engineering and Technology,2465773,73.51399426,Weixia Xu,Springer Berlin Heidelberg,2013,"17th National Conference, NCCET 2013, Xining, China, July 20-22, 2013. Revised Selected Papers",,"This book constitutes the refereed proceedings of the 17th National Conference on Computer Engineering and Technology, NCCET 2013, held in Xining, China, in July 2013. The 26 papers presented were carefully reviewed and selected from 234...",True,2013-10-01T00:00:00,Oct 2013,5,97,150,arch
Advanced Computer Architecture,2465829,,Junjie Wu,Springer Berlin Heidelberg,2014,"10th Annual Conference, ACA 2014, Shenyang, China, August 23-24, 2014. Proceedings",,"This book constitutes the refereed proceedings of the 10th Annual Conference on Advanced Computer Architecture, ACA 2014, held in Shenyang, China, in August 2014. The 19 revised full papers presented were carefully reviewed and selected from 115...",False,2014-07-21T00:00:00,Jul 2014,3,97,150,arch
Computer Engineering and Technology,2465877,73.51399426,Weixia Xu,Springer Berlin Heidelberg,2015,"18th CCF Conference, NCCET 2014, Guiyang, China, July 29 -- August 1, 2014. Revised Selected Papers",,"This book constitutes the refereed proceedings of the 18th National Conference on Computer Engineering and Technology, NCCET 2014, held in Guiyang, China, during July/August 2014. The 18 papers presented were carefully reviewed and selected from 85...",True,2015-02-26T00:00:00,Feb 2015,5,97,150,arch
High Performance Computing -- HiPC 2003,2474397,132.33695426,Timothy Mark Pinkston,Springer Berlin Heidelberg,2003,"10th International Conference, Hyderabad, India, December 17-20, 2003, Proceedings",,,True,2003-11-24T00:00:00,Nov 2003,2,97,150,arch
High Performance Computing for Computational Science - VECPAR 2004,2474874,132.33695426,Michel Daydé,Springer Berlin Heidelberg,2005,"6th International Conference, Valencia, Spain, June 28-30, 2004, Revised Selected and Invited Papers",,"VECPAR is a series of international conferences dedicated to the promotion and advancement of all aspects of high-performance computing for computational science, as an industrial technique and academic discipline, extending the fr- tier of both...",True,2005-04-28T00:00:00,Apr 2005,4,97,150,arch
High Performance Computing - HiPC 2001,2477302,73.51399426,Burkhard Monien,Springer Berlin Heidelberg,2001,"8th International Conference, Hyderabad, India, December, 17-20, 2001. Proceedings",,,True,2001-01-01T00:00:00,Jan 2001,3,97,150,arch
High Performance Computing - HiPC 2006,2478100,132.33695426,Yves L. Robert,Springer Berlin Heidelberg,2006,"13th International  Conference Bangalore, India, December 18-21, 2006, Proceedings",,"This book constitutes the refereed proceedings of the 13th International Conference on High-Performance Computing, HiPC 2006, held in Bangalore, India, December 2006. Coverage in this volume includes scheduling and load balancing, network and...",True,2006-12-18T00:00:00,Dec 2006,4,97,150,arch
High Performance Computing – HiPC 2005,2476363,73.51399426,David A. Bader,Springer Berlin Heidelberg,2006,"12th International Conference, Goa, India, December 18-21, 2005, Proceedings",,,True,2006-10-18T00:00:00,Oct 2006,4,97,150,arch
High Performance Computing for Computational Science - VECPAR 2002,2476693,132.33695426,José M.L.M. Palma,Springer Berlin Heidelberg,2003,"5th International Conference, Porto, Portugal, June 26-28, 2002. Selected Papers and Invited Talks",,The 5th edition of the VECPAR series of conferences marked a change of the conference title. The full conference title now reads VECPAR 2002 — 5th Int- national Conference on High Performance Computing for Computational S- ence. This re?ects more...,True,2003-08-03T00:00:00,Aug 2003,5,97,150,arch
High Performance Computing,2476840,73.51399426,Alex Veidenbaum,Springer Berlin Heidelberg,2003,"5th International Symposium, ISHPC 2003, Tokyo-Odaiba, Japan, October 20-22, 2003, Proceedings",,"The 5th International Symposium on High Performance Computing (ISHPC–V) was held in Odaiba, Tokyo, Japan, October 20–22, 2003. The symposium was thoughtfully planned, organized, and supported by the ISHPC Organizing C- mittee and its collaborating...",True,2003-11-18T00:00:00,Nov 2003,4,97,150,arch
High Performance Computing,2476894,132.33695426,Mateo Valero,Springer Berlin Heidelberg,2003,"Third International Symposium, ISHPC 2000 Tokyo, Japan, October 16-18, 2000 Proceedings",,"I wish to welcome all of you to the International Symposium on High Perf- mance Computing 2000 (ISHPC 2000) in the megalopolis of Tokyo. After having two great successes with ISHPC’97 (Fukuoka, November 1997) and ISHPC’99 (Kyoto, May 1999), many...",True,2003-06-29T00:00:00,Jun 2003,4,97,150,arch
High Performance Computing - HiPC 2000,2476950,73.51399426,Mateo Valero,Springer Berlin Heidelberg,2003,"7th International Conference Bangalore, India, December 17-20, 2000 Proceedings",,"This book constitutes the refereed proceedings of the 7th International Conference on High Performance Computing, HiPC 2000, held in Bangalore, India in December 2000. The 46 revised papers presented together with five invited contributions were...",True,2003-06-29T00:00:00,Jun 2003,3,97,150,arch
OpenMP in a Heterogeneous World,2448074,73.51399426,Barbara Chapman,Springer Berlin Heidelberg,2012,"8th International Workshop on OpenMP, IWOMP 2012, Rome, Italy, June 11-13, 2012. Proceedings",,"This book constitutes the refereed proceedings of the 8th International Workshop on OpenMP, held in in Rome, Italy, in June 2012. The 18 technical full papers presented together with 7 posters were carefully reviewed and selected from 30...",True,2012-05-23T00:00:00,May 2012,4,97,150,arch
Facing the Multicore-Challenge III,2448487,66.16112426,Rainer Keller,Springer Berlin Heidelberg,2013,Aspects of New Paradigms and Technologies in Parallel Computing,,"This state-of-the-art survey features topics related to the impact of multicore, manycore, and coprocessor technologies in science and large-scale applications in an interdisciplinary environment. The papers included in this survey cover research...",True,2013-01-11T00:00:00,Jan 2013,3,97,150,arch
Parallel Computer Architectures,2448517,94.10203026,Arndt Bode,Springer Berlin Heidelberg,2013,"Theory, Hardware, Software, Applications",,Parallel computer architectures are now going to real applications! This fact is demonstrated by the large number of application areas covered in this book (see section on applications of parallel computer architectures). The applications range from...,True,2013-12-11T00:00:00,Dec 2013,2,97,150,arch
Supercomputing,2448690,73.51399426,Julian M. Kunkel,Springer Berlin Heidelberg,2013,"28th International Supercomputing Conference, ISC 2013, Leipzig, Germany, June 16-20, 2013. Proceedings",,"This book constitutes the refereed proceedings of the 28th International Supercomputing Conference, ISC 2013, held in Leipzig, Germany, in June 2013. The 35 revised full papers presented together were carefully reviewed and selected from 89...",True,2013-06-12T00:00:00,Jun 2013,3,97,150,arch
OpenMP in the Era of Low Power Devices and Accelerators,2480237,66.16112426,Alistair P. Rendell,Springer Berlin Heidelberg,2013,"9th International Workshop on OpenMP, IWOMP 2013, Canberra, Australia, September 16-18, 2013, Proceedings",,"This book constitutes the refereed proceedings of the 9th International Workshop on OpenMP, held in Canberra, Australia, in September 2013. The 14 technical full papers presented were carefully reviewed and selected from various submissions. The...",True,2013-08-15T00:00:00,Aug 2013,3,97,150,arch
Computer Engineering and Technology,2509671,73.51399426,Weixia Xu,Springer Berlin Heidelberg,2016,"19th CCF Conference, NCCET 2015, Hefei, China, October 18-20, 2015, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 19th CCF Conference on Computer Engineering and Technology, NCCET 2015, held in Hefei, China, in October 2015.&nbsp;The 18 papers presented were carefully reviewed and selected from 158...",True,2016-01-13T00:00:00,Jan 2016,4,97,150,arch
Distributed Memory Computing,210398269,117.63121426,Arndt Bode,Springer Berlin Heidelberg,2005,"2nd European Conference, EDMCC2, Munich, FRG, April 22-24, 1991",,Proceedings,True,2005-12-01T00:00:00,Dec 2005,1,97,150,arch
Guide to RISC Processors,302587,73.51399426,Sivarama P. Dandamudi,Springer New York,2005,for Programmers and Engineers,,Details RISC design principles as well as explains the differences between this and other designs.Helps readers acquire hands-on assembly language programming experience,True,2005-12-06T00:00:00,Dec 2005,1,97,150,arch
High Performance Computing Systems and Applications,196902,205.86565426,Andrew Pollard,Springer US,2006,,,"High Performance Computing Systems and Applications contains the fully refereed papers from the 13th Annual Symposium on High Performance Computing, held in Kingston, Canada, in June 1999. This book presents the latest research in HPC...",True,2006-04-18T00:00:00,Apr 2006,3,97,150,arch
Dependence Analysis,219360,205.86565426,Utpal Banerjee,Springer US,2007,,,"Dependence Analysis may be considered to be the second edition of the author's 1988 book, Dependence Analysis for Supercomputing. It is, however, a completely new work that subsumes the material of the 1988 publication. This book is the third...",True,2007-08-26T00:00:00,Aug 2007,1,97,150,arch
Load Balancing in Parallel Computers,219380,294.10009426,Chenzhong Xu,Springer US,2007,Theory and Practice,,"Load Balancing in Parallel Computers: Theory and Practice is about the essential software technique of load balancing in distributed memory message-passing parallel computers, also called multicomputers. Each processor has its own address space...",True,2007-08-26T00:00:00,Aug 2007,2,97,150,arch
Loop Transformations for Restructuring Compilers,219381,205.86565426,Utpal Banerjee,Springer US,2007,The Foundations,,"Automatic transformation of a sequential program into a parallel form is a subject that presents a great intellectual challenge and promises great practical rewards. There is a tremendous investment in existing sequential programs, and...",True,2007-07-07T00:00:00,Jul 2007,1,97,150,arch
Symbolic Analysis for Parallelizing Compilers,219401,132.33695426,Mohammad R. Haghighat,Springer US,2007,,,"In Symbolic Analysis for Parallelizing Compilers the author presents an excellent demonstration of the effectiveness of symbolic analysis in tackling important optimization problems, some of which inhibit loop parallelization. The framework...",True,2007-08-19T00:00:00,Aug 2007,1,97,150,arch
Distributed Network Systems,234410,132.33695426,Weijia Jia,Springer US,2006,From Concepts to Implementations,,"Both authors have taught the course of “Distributed Systems” for many years in the respective schools. During the teaching, we feel strongly that “Distributed systems” have evolved from traditional “LAN” based distributed systems towards “Internet...",True,2006-06-14T00:00:00,Jun 2006,2,97,150,arch
High Performance Computational Science and Engineering,302693,132.33695426,Michael K. Ng,Springer US,2005,"IFIP TC5 Workshop on High Performance Computational Science and Engineering (HPCSE), World Computer Congress, August 22-27, 2004, Toulouse, France",,Proceedings of the International Symposium on High Performance Computational Science and Engineering 2004 (IFIP World Computer Congress) is an essential reference for both academic and professional researchers in the field of computational science...,True,2005-09-22T00:00:00,Sep 2005,4,97,150,arch
Multicore Processors and Systems,510893,205.86565426,Stephen W. Keckler,Springer US,2009,,,"Multicore Processors and Systems provides a comprehensive overview of emerging multicore processors and systems. It covers technology trends affecting multicores, multicore architecture innovations, multicore software innovations, and case studies...",True,2009-08-29T00:00:00,Aug 2009,3,97,150,arch
Computer Architecture: A Minimalist Perspective,1246518,205.86565426,William F. Gilreath,Springer US,2012,,,"This book examines computer architecture, computability theory, and the history of computers from the perspective of minimalist computing - a framework in which the instruction set consists of a single instruction. This approach is different than...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Efficient Polymorphic Calls,1246654,205.86565426,Karel Driesen,Springer US,2012,,,The implementation of object-oriented languages has been an active topic of research since the 1960s when the first Simula compiler was written. The topic received renewed interest in the early 1980s with the growing popularity of object-oriented...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Distributed Systems for System Architects,1246652,132.33695426,Paulo Veríssimo,Springer US,2012,,,"The primary audience for this book are advanced undergraduate students and graduate students. Computer architecture, as it happened in other fields such as electronics, evolved from the small to the large, that is, it left the realm of low-level...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Multiscalar Processors,1254732,132.33695426,Manoj Franklin,Springer US,2012,,,"Multiscalar Processors presents a comprehensive treatment of the basic principles of Multiscalar execution, and advanced techniques for implementing the Multiscalar concepts. Special emphasis is placed on highlighting the major challenges involved...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
High Performance Computing Systems and Applications,1255055,205.86565426,Robert D. Kent,Springer US,2012,,,"High Performance Computing Systems and Applications contains fully refereed papers from the 15th Annual Symposium on High Performance Computing. These papers cover both fundamental and applied topics in HPC: parallel algorithms, distributed...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
"Performance Evaluation, Prediction and Visualization of Parallel Systems",1262981,205.86565426,Xingfu Wu,Springer US,2012,,,"Performance Evaluation, Prediction and Visualization in Parallel Systems presents a comprehensive and systematic discussion of theoretics, methods, techniques and tools for performance evaluation, prediction and visualization of parallel ...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Scheduling in Parallel Computing Systems,1263292,205.86565426,Shaharuddin Salleh,Springer US,2012,Fuzzy and Annealing Techniques,,Scheduling in Parallel Computing Systems: Fuzzy and Annealing Techniques advocates the viability of using fuzzy and annealing methods in solving scheduling problems for parallel computing systems. The book proposes new techniques for both...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Fault-Tolerant Parallel and Distributed Systems,1267431,205.86565426,Dimiter R. Avresky,Springer US,2012,,,"The most important use of computing in the future will be in the context of the global ""digital convergence"" where everything becomes digital and every­ thing is inter-networked. The application will be dominated by storage, search, retrieval,...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Document Processing and Retrieval,1270844,205.86565426,Qianhong Liu,Springer US,2012,Texpros,,"Document Processing and Retrieval: TEXPROS focuses on the design and implementation of a personal, customizable office information and document processing system called TEXPROS (a TEXt PROcessing System). TEXPROS is a personal, intelligent ...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Time-Constrained Transaction Management,1271133,132.33695426,Nandit R. Soparkar,Springer US,2012,Real-Time Constraints in Database Transaction Systems,,"Transaction processing is an established technique for the concurrent and fault­ tolerant access of persistent data. While this technique has been successful in standard database systems, factors such as time-critical applications, emerg­ ing...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,arch
Principles of Distributed Systems,1271124,220.57139426,Vijay K. Garg,Springer US,2012,,,"Distributed computer systems are now widely available but, despite a number of recent advances, the design of software for these systems remains a challenging task, involving two main difficulties: the absence of a shared clock and the absence...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Quality by Design for Electronics,1271310,249.98287426,W. Fleischammer,Springer US,2012,,,"This book concentrates on the quality of electronic products. Electronics in general, including semiconductor technology and software, has become the key technology for wide areas of industrial production. In nearly all expanding branches of...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Performance and Reliability Analysis of Computer Systems,1271314,205.86565426,Robin A. Sahner,Springer US,2012,An Example-Based Approach Using the SHARPE Software Package,,"Performance and Reliability Analysis of Computer Systems: An Example-Based Approach Using the SHARPE Software Package provides a variety of probabilistic, discrete-state models used to assess the reliability and performance of computer and...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,arch
The Interaction of Compilation Technology and Computer Architecture,1279123,132.33695426,David J. Lilja,Springer US,2012,,,"In brief summary, the following results were presented in this work: • A linear time approach was developed to find register requirements for any specified CS schedule or filled MRT. • An algorithm was developed for finding register requirements...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Cache and Interconnect Architectures in Multiprocessors,1287188,132.33695426,Michel Dubois,Springer US,2012,,,"Cache And Interconnect Architectures In Multiprocessors Eilat, Israel May 25-261989 Michel Dubois UniversityofSouthernCalifornia Shreekant S. Thakkar SequentComputerSystems The aim of the workshop was to bring together researchers working on cache...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,arch
Conductor: Distributed Adaptation for Heterogeneous Networks,1257595,132.33695426,Mark D. Yarvis,Springer US,2012,,,"Internet heterogeneity is driving a new challenge in application development: adaptive software. Together with the increased Internet capacity and new access technologies, network congestion and the use of older technologies, wireless access,...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,arch
Nonlinear Assignment Problems,1260697,205.86565426,Panos M. Pardalos,Springer US,2013,Algorithms and Applications,,"Nonlinear Assignment Problems (NAPs) are natural extensions of the classic Linear Assignment Problem, and despite the efforts of many researchers over the past three decades, they still remain some of the hardest combinatorial optimization...",True,2013-03-09T00:00:00,Mar 2013,2,97,150,arch
Distributed and Parallel Systems,1256101,132.33695426,Péter Kacsuk,Springer US,2012,Cluster and Grid Computing,,"Distributed and Parallel Systems: Cluster and Grid Computing is the proceedings of the fourth Austrian-Hungarian Workshop on Distributed and Parallel Systems organized jointly by Johannes Kepler University, Linz, Austria and the MTA SZTAKI...",True,2012-12-06T00:00:00,Dec 2012,4,97,150,arch
Hierarchical Scheduling in Parallel and Cluster Systems,1254380,205.86565426,Sivarama Dandamudi,Springer US,2012,,,"Multiple processor systems are an important class of parallel systems. Over the years, several architectures have been proposed to build such systems to satisfy the requirements of high performance computing. These architectures span a wide...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,arch
Topological Structure and Analysis of Interconnection Networks,1259998,249.98287426,Junming Xu,Springer US,2013,,,"The advent of very large scale integrated circuit technology has enabled the construction of very complex and large interconnection networks. By most accounts, the next generation of supercomputers will achieve its gains by increasing the number...",True,2013-04-17T00:00:00,Apr 2013,1,97,150,arch
