Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Recent Advances in Modeling and Simulation Tools for Communication Networks and Services,338351,294.10009426,Nejat Ince,Springer US,2007,,,This book contains a selection of papers presented at a symposium organized under the aegis of COST Telecommunications Action 285. COST (European Cooperation in the field of Scientific and Technical Research) is a framework for scientific and...,True,2007-09-20T00:00:00,Sep 2007,2,97,150,networking
Peer-to-Peer Video Streaming,337476,132.33695426,Eric Setton,Springer US,2007,,,"Peer-to-Peer Video Streaming describes novel solutions to enhance video quality, increase robustness to errors, and reduce end-to-end latency in video streaming systems. This book will be of use to both academics and professionals as it presents...",True,2007-09-30T00:00:00,Sep 2007,2,97,150,networking
Moving Wearables into the Mainstream,337469,132.33695426,Joseph L. Dvorak,Springer US,2007,Taming the Borg,,"&lt;P&gt;The term Wearable Technology encompasses a wide spectrum of devices, services and systems for wireless communications and the web. This book discusses characteristics and design elements required for wearable devices and systems to be...",True,2007-10-24T00:00:00,Oct 2007,1,97,150,networking
Wireless Sensor Networks and Applications,337602,205.86565426,Yingshu Li,Springer US,2008,,,"A crucial reference tool for the increasing number of scientists who depend upon sensor networks in a widening variety of ways. Coverage includes network design and modeling, network management, data management, security and applications. The...",True,2008-02-10T00:00:00,Feb 2008,2,97,150,networking
From Grids To Service and Pervasive Computing,367359,132.33695426,Thierry Priol,Springer US,2008,,,"Grids are a crucial enabling technology for scientific and industrial development. Peer-to-peer computing, grid, distributed storage technologies, emerging web service technologies, and other types of networked distributed computing have provided new...",True,2008-07-29T00:00:00,Jul 2008,2,97,150,networking
Grid Computing,367379,205.86565426,Sergei Gorlatch,Springer US,2008,Achievements and Prospects,,"Grid Computing: Achievements and Prospects,&nbsp;the 9th&nbsp;edited volume of the CoreGRID series, includes selected papers from the CoreGRID Integration Workshop, held April 2008 in Heraklion-Crete, Greece. This event brings together...",True,2008-07-11T00:00:00,Jul 2008,3,97,150,networking
Grid Middleware and Services,367380,205.86565426,Domenico Talia,Springer US,2008,Challenges and Solutions,,Grid Middleware and Services: Challenges and Solutions is the eighth volume of the CoreGRID series. The CoreGrid Proceedings is the premiere European event on Grid Computing. This book aims to strengthen and advance scientific and technological...,True,2008-06-07T00:00:00,Jun 2008,3,97,150,networking
Insider Attack and Cyber Security,372057,132.33695426,Salvatore J. Stolfo,Springer US,2008,Beyond the Hacker,,"This book defines the nature and scope of insider problems as viewed by the financial industry. This edited volume is based on the first workshop on Insider Attack and Cyber Security, IACS 2007. The workshop was a joint effort from the Information...",True,2008-08-29T00:00:00,Aug 2008,6,97,150,networking
Methods and Tools for Collaborative Networked Organizations,372261,205.86565426,Luis M. Camarinha-Matos,Springer US,2008,,,Collaborative Networked Organizations represent one of the most relevant organizational paradigms in industry and services. A large number of developments in recent years have turned Collaborative Networks into a pervasive phenomenon in all...,True,2008-05-09T00:00:00,May 2008,3,97,150,networking
Ontology Alignment,372416,132.33695426,Marc Ehrig,Springer US,2006,Bridging the Semantic Gap,,"This book introduces novel methods and approaches for semantic integration. In addition to developing ground-breaking new methods for ontology alignment, the author provides extensive explanations of up-to-date case studies. It includes a thorough...",True,2006-12-22T00:00:00,Dec 2006,1,97,150,networking
Making Grids Work,364144,205.86565426,Marco Danelutto,Springer US,2008,"Proceedings of the CoreGRID Workshop on Programming Models Grid and P2P System Architecture Grid Systems, Tools and Environments 12-13 June 2007, Heraklion, Crete, Greece",,"Making Grids Work includes selected articles from the CoreGRID Workshop on Grid Programming Models, Grid and P2P Systems Architecture, Grid Systems, Tools and Environments held at the Institute of Computer Science, Foundation for Research and...",True,2008-08-06T00:00:00,Aug 2008,3,97,150,networking
Distributed and Parallel Systems,364247,132.33695426,Peter Kacsuk,Springer US,2008,In Focus: Desktop Grid Computing,,"DAPSYS (International Conference on Distributed and Parallel Systems) is an international biannual conference series dedicated to all aspects of distributed and parallel computing. DAPSYS 2008, the 7th International Conference on Distributed and...",True,2008-08-07T00:00:00,Aug 2008,3,97,150,networking
"Semantic Web Services, Processes and Applications",372723,147.04269426,Jorge Cardoso,Springer US,2006,,,"Semantics, Web services, and Web processes promise better re-use, universal interoperability and integration. Semantics has been recognized as the primary tool to address the challenges of a broad spectrum of heterogeneity and for improving...",True,2006-12-26T00:00:00,Dec 2006,2,97,150,networking
Collaborative Networks:Reference Modeling,371558,205.86565426,Luis M. Camarinha-Matos,Springer US,2008,,,Collaborative Networks: Reference Modeling works to establish a theoretical foundation for Collaborative Networks. Particular emphasis is put on modeling multiple facets of collaborative networks and establishing a comprehensive modeling framework...,True,2008-05-25T00:00:00,May 2008,2,97,150,networking
Grid Computing,418402,132.33695426,Simon C. Lin,Springer US,2008,International Symposium on Grid Computing (ISGC 2007),,Grid Computing: International Symposium on Grid Computing (ISGC) 2007 is one of the most important annual events in Asia that brings together scientific contributions by world class researchers and scientists working in the Grid Computing field to...,True,2008-10-16T00:00:00,Oct 2008,2,97,150,networking
Scheduling in Distributed Computing Systems,416944,205.86565426,Deo Prakash Vidyarthi,Springer US,2008,"Analysis, Design and Models",,"This book intends to inculcate the innovative ideas for the scheduling aspect in distributed computing systems. Although the models in this book have been designed for distributed systems, the same information is applicable for any type of system....",True,2008-10-20T00:00:00,Oct 2008,4,97,150,networking
Advances in Wireless Ad Hoc and Sensor Networks,417304,205.86565426,Maggie Xiaoyan Cheng,Springer US,2008,,,"Within thirteen self-contained chapters, these volume provides a complete survey of the state-of-the-art research that encompasses all areas of ad hoc and sensor networks.&nbsp; Written by distinguished researchers in the field, these chapters...",True,2008-12-15T00:00:00,Dec 2008,2,97,150,networking
Grid and Services Evolution,428855,132.33695426,Norbert Meyer,Springer US,2009,,,"Grids are a crucial enabling technology for scientific and industrial development. Grid and Services Evolution, the 11th edited volume of the CoreGRID series, was based on The CoreGRID Middleware Workshop, held in Barcelona, Spain, June 5-6,...",True,2009-03-02T00:00:00,Mar 2009,3,97,150,networking
Peer-to-Peer Computing for Mobile Networks,428968,132.33695426,Maria Papadopouli,Springer US,2009,Information Discovery and Dissemination,,This book presents research results on data dissemination in mobile networks and peer-to-peer systems for mobile devices. The main focus is a novel resource-sharing mechanism for mobile devices that introduces a new paradigm of information-sharing...,True,2009-02-27T00:00:00,Feb 2009,2,97,150,networking
Access to Mobile Services,437965,132.33695426,Xu Yang,Springer US,2009,,,Access to Mobile Services focuses on methods for accessing broadcast based M-services from multiple wireless channels. This book presents a novel infrastructure that provides a multi-channel broadcast framework for mobile users to effectively...,True,2009-04-09T00:00:00,Apr 2009,2,97,150,networking
Future Application and Middleware Technology on e-Science,510549,205.86565426,Ok-Hwan Byeon,Springer US,2009,,,"Future Application and Middleware Technology on e-Science presents selected papers from the 2008 Korea e-Science All-Hands-Meeting (AHM 2008). Hosted by the Korea Institute of Science and Technology Information, this meeting was designed to bring...",True,2009-12-01T00:00:00,Dec 2009,5,97,150,networking
Web 2.0 & Semantic Web,510624,132.33695426,Vladan Devedžic,Springer US,2010,,,"According to the W3C Semantic Web Activity [1]: The Semantic Web provides a common framework that allows data to be shared and reused across appli- tion, enterprise, and community boundaries. This statement clearly explains that the Semantic Web...",True,2010-01-08T00:00:00,Jan 2010,2,97,150,networking
Production Grids in Asia,511002,205.86565426,Simon C. Lin,Springer US,2009,"Applications, Developments and Global Ties",,"Production Grids in Asia: Applications, Developments and Global Ties, an edited volume, is based on ISGC (International Symposium on Grid Computing), one of the most prestigious annual events in Asia. It brings together scientists and engineers...",True,2009-10-16T00:00:00,Oct 2009,2,97,150,networking
Dynamic Learning Networks,450981,205.86565426,Aldo Romano,Springer US,2009,Models and Cases in Action,,"Dynamic Learning Networks: Models and Cases in Action represents an attempt to provide a network perspective of organizational learning to drive dynamic competition through extended firm learning processes. This edited volume, contributed by...",True,2009-05-28T00:00:00,May 2009,2,97,150,networking
Autonomic Communication,511412,205.86565426,Athanasios V. Vasilakos,Springer US,2009,,,"New paradigms for communication/networking systems are needed in order to tackle the emerging issues such as heterogeneity, complexity and management of evolvable infrastructures. In order to realize such advanced systems, approaches should become...",True,2009-09-23T00:00:00,Sep 2009,4,97,150,networking
Terminological Ontologies,602960,132.33695426,Javier Lacasta,Springer US,2010,"Design, Management and Practical Applications",,Information infrastructures are integrated solutions based on the fusion of information and communication technologies. They are characterized by the large amount of data that must be managed accordingly. An information infrastructure requires an...,True,2010-08-03T00:00:00,Aug 2010,3,97,150,networking
Network Security,603107,132.33695426,Scott C.-H. Huang,Springer US,2010,,,"This book provides a reference tool for the increasing number of scientists whose research is more or less involved in network security.Coverage includes network design and modeling, network management, data management, security and applications.",True,2010-07-16T00:00:00,Jul 2010,3,97,150,networking
"Grids, P2P and Services Computing",603293,205.86565426,Frédéric Desprez,Springer US,2010,,,"Grids, P2P and Services Computing, the 12th volume of the CoreGRID series, is based on the CoreGrid ERCIM Working Group Workshop on Grids, P2P and Service Computing in Conjunction with EuroPar 2009. The workshop will take place August 24th, 2009...",True,2010-07-23T00:00:00,Jul 2010,4,97,150,networking
Grids and Service-Oriented Architectures for Service Level Agreements,603299,205.86565426,Philipp Wieder,Springer US,2010,,,"As Grids and service-oriented architectures have evolved to a common infrastructure for providing and consuming services in research and commercial environments, mechanisms are needed to agree on the objectives and the quality of such service...",True,2010-08-03T00:00:00,Aug 2010,3,97,150,networking
Advances in Information Systems Development:,603322,294.10009426,Anders G. Nilsson,Springer US,2010,Bridging the Gap between Academia & Industry,,"The two-volume Advances in Information Systems Development: Bridging the Gap between Academia and Industry constitutes the collected proceedings of the Fourteenth International Conference on Information Systems Development: Methods and Tools,...",True,2010-07-15T00:00:00,Jul 2010,6,97,150,networking
Managed Grids and Cloud Systems in the Asia-Pacific Research Community,603487,294.10009426,Simon C. Lin,Springer US,2010,,,"ISGC 2009, The International Symposium on Grid Computing was held at Academia Sinica, Taipei,Taiwan in April 2009 bringing together prestigious scientists and engineers worldwide to exchange ideas, present challenges/solutions and introduce...",True,2010-05-25T00:00:00,May 2010,2,97,150,networking
Establishing the Foundation of Collaborative Networks,645283,132.33695426,Luis Camarinha-Matos,Springer US,2007,"IFIP TC 5 Working Group 5.5 Eighth IFIP Working Conference on Virtual Enterprises September 10-12, 2007, Guimarães, Portugal",,"This book includes a number of selected papers from the PRO-VE '07 Conference, providing a comprehensive overview of recent advances in various Collaborative Networks domains. It covers trust aspects, performance and value systems, VO breeding...",True,2007-09-14T00:00:00,Sep 2007,4,97,150,networking
Organizational Dynamics of Technology-Based Innovation: Diversifying the Research Agenda,645294,205.86565426,Tom McMaster,Springer US,2007,"IFIP TC8 WG 8.6 International Working Conference, June 14-16, 2007, Manchester, UK",,This volume presents papers from the 10th Working Conference of the IFIP WG 8.6 on the adoption and diffusion of information systems and technologies. It explores the dynamics of how some technological innovation efforts succeed while others fail....,True,2007-08-08T00:00:00,Aug 2007,4,97,150,networking
From Model-Driven Design to Resource Management for Distributed Embedded Systems,645275,132.33695426,Bernd Kleinjohann,Springer US,2007,"IFIP TC 10 Working Conference on Distributed and Parallel Embedded Systems (DIPES 2006) October 11-13, 2006, Braga, Portugal",,"From Model-Driven Design to Resource Management for Distributed Embedded Systems presents 16 original contributions and 12 invited papers presented at the Working Conference on Distributed and Parallel Embedded Systems - DIPES 2006, sponsored by...",True,2007-01-29T00:00:00,Jan 2007,5,97,150,networking
Advances in Ad Hoc Networking,645369,132.33695426,Pedro Cuenca,Springer US,2008,"Proceedings of the Seventh Annual Mediterranean Ad Hoc Networking Workshop, Palma de Mallorca, Spain, June 25-27, 2008",,"This volume contains the proceedings of the Seventh Mediterranean Ad Hoc Networking Workshop (Med-Hoc-Net'2008), celebrated in Palma de Mallorca (llles Balears, Spain) during June 25-27, 2008. This IFIP TC6 Workshop was organized by the...",True,2008-08-29T00:00:00,Aug 2008,4,97,150,networking
Network-Centric Collaboration and Supporting Frameworks,645551,205.86565426,Luis M. Camarinha-Matos,Springer US,2007,"IFIP TC 5 WG 5.5, Seventh IFIP Working Conference on Virtual Enterprises, 25-27 September 2006, Helsinki, Finland",,"Collaborative Networks is a fast developing area, as shown by the already large number of diverse real-world implemented cases and the dynamism of its related involved research community. Being recognized as the most focused scientific and...",True,2007-06-09T00:00:00,Jun 2007,3,97,150,networking
From Specification to Embedded Systems Application,645571,132.33695426,Achim Rettberg,Springer US,2005,,,"IFIP TC10 Working Conference: Internationall Embedded Systems Symposium (IESS), August 15-17, 2005, Manaus, Brazil",True,2005-09-28T00:00:00,Sep 2005,3,97,150,networking
Home Networking,645568,132.33695426,Khaldoun Al Agha,Springer US,2008,"First IFIP WG 6.2 Home Networking Conference (IHN'2007), Paris, France, December 10-12, 2007",,The Home Networking Conference 2007 provided an international technical forum for experts from industry and academia everywhere in the world to exchange ideas and present results of ongoing researches in home networking. The IFIP series publishes...,True,2008-03-07T00:00:00,Mar 2008,3,97,150,networking
Towards Sustainable Society on Ubiquitous Networks,645645,132.33695426,Makoto Oya,Springer US,2008,"The 8th IFIP Conference on e-Business, e-Services, and e-Society (I3E 2008), September 24 - 26, 2008, Tokyo, Japan",,"The massive growth of the Internet has made an enormous amount of infor- tion available to us. However, it is becoming very difficult for users to acquire an - plicable one. Therefore, some techniques such as information filtering have been -...",True,2008-08-15T00:00:00,Aug 2008,3,97,150,networking
Pervasive Collaborative Networks,645883,205.86565426,Luis M. Camarinha-Matos,Springer US,2008,"IFIP TC 5 WG 5.5 Ninth Working Conference on VIRTUAL ENTERPRISES, September 8-10, 2008, Poznan, Poland",,"COLLABORATIVE NETWORKS Becoming a pervasive paradigm In recent years the area of collaborative networks is being consolidated as a new discipline (Camarinha-Matos, Afsarmanesh, 2005) that encompasses and gives more structured support to a large...",True,2008-08-27T00:00:00,Aug 2008,2,97,150,networking
Advances in Production Management Systems,645880,132.33695426,Jan Olhager,Springer US,2007,"International IFIP TC 5, WG 5.7 Conference on Advances in Production Management Systems (APMS 2007), September 17-19, Linköping, Sweden",,This book brings together some of the latest thinking by leading experts from around the world on integrating systems and strategies in production management and related issues that are relevant for making production into a competitive resource for...,True,2007-12-24T00:00:00,Dec 2007,2,97,150,networking
"Computer and Computing Technologies in Agriculture II, Volume 3",646031,205.86565426,Daoliang Li,Springer US,2010,"The Second IFIP International Conference on Computer and Computing Technologies in Agriculture (CCTA2008), October 18-20, 2008, Beijing, China",,"The papers in this volume comprise the refereed proceedings of the Second IFIP International Conference on Computer and Computing Technologies in Agriculture (CCTA2008), in Beijing, China, 2008. The conference on the Second IFIP International...",True,2010-02-03T00:00:00,Feb 2010,2,97,150,networking
Innovation in Manufacturing Networks,646058,132.33695426,Américo Azevedo,Springer US,2008,"Eighth IFIP International Conference on Information Technology for Balanced Automation Systems, Porto, Portugal, June 23-25, 2008",,"Innovation in Manufacturing Networks A fundamental concept of the emergent business, scientific and technological paradigms ces area, innovation the ability to apply new ideas to products, processes, organizational practices and business models -...",True,2008-05-25T00:00:00,May 2008,1,97,150,networking
"Computer and Computing Technologies in Agriculture II, Volume 1",646029,205.86565426,Daoliang Li,Springer US,2009,"The Second IFIP International Conference on Computer and Computing Technologies in Agriculture (CCTA2008), October 18-20, 2008, Beijing, China",,"The papers in this volume comprise the refereed proceedings of the Second IFIP International Conference on Computer and Computing Technologies in Agriculture (CCTA2008), in Beijing, China, 2008. The conference on the Second IFIP International...",True,2009-06-12T00:00:00,Jun 2009,2,97,150,networking
"Computer and Computing Technologies in Agriculture II, Volume 2",646030,205.86565426,Daoliang Li,Springer US,2009,"The Second IFIP International Conference on Computer and Computing Technologies in Agriculture (CCTA2008), October 18-20, 2008, Beijing, China",,"The papers in this volume comprise the refereed proceedings of the Second IFIP International Conference on Computer and Computing Technologies in Agriculture (CCTA2008), in Beijing, China, 2008. The conference on the Second IFIP International...",True,2009-06-12T00:00:00,Jun 2009,2,97,150,networking
"Network Control and Engineering for QoS, Security and Mobility, V",646184,132.33695426,Dominique Gaiti,Springer US,2007,"IFIP 19th World Computer Congress,TC-6, 5th IFIP International Conference on Network Control and Engineering for QoS, Security, and Mobility, August 20-25, 2006, Santiago, Chile",,"The increasing demand for sophisticated network applications, allied to the growth of the Internet traffic, has lead to great efforts in the search of improvements in data transmission technologies with the intention of satisfying the increasing...",True,2007-01-26T00:00:00,Jan 2007,1,97,150,networking
Wireless and Mobile Networking,646308,205.86565426,Zoubir Mammeri,Springer US,2010,"IFIP Joint Conference on Mobile Wireless Communications Networks (MWCN'2008) and Personal Wireless Communications (PWC'2008), Toulouse, France, September 30 - October 2, 2008",,"Research and development in wireless and mobile networks and services areas have been going on for some time, reaching the stage of products. Graceful evo- tion of networks, new access schemes, flexible protocols, increased variety of services and...",True,2010-08-24T00:00:00,Aug 2010,1,97,150,networking
Mobile and Wireless Communication Networks,646392,132.33695426,Guy Pujolle,Springer US,2006,"IFIP 19th World Computer Congress, TC-6, 8th IFIP/IEEE Conference on Mobile and Wireless Communications Networks, August 20-25, 2006, Santiago, Chile",,"This volume presents proceedings from the 19th IFIP World Computer Congress in Santiago, Chile. The proceedings of the World Computer Congress are a product of the gathering of 2,000 delegates from more than 70 countries to discuss a myriad of...",True,2006-11-30T00:00:00,Nov 2006,1,97,150,networking
Handbook of Mobile Ad Hoc Networks for Mobility Models,646410,307.349966,Radhika Ranjan Roy,Springer US,2010,,,The Mobile Ad Hoc Network (MANET) has emerged as the next frontier for wireless communications networking in both the military and commercial arena. Handbook of Mobile Ad Hoc Networks for Mobility Models introduces 40 different major mobility...,True,2010-10-20T00:00:00,Oct 2010,1,97,150,networking
Linking Enterprise Data,646506,205.86565426,David Wood,Springer US,2010,,,Enterprise data is growing at a much faster rate than traditional technologies allow. New enterprise architectures combining existing technologies are desperately needed. This book suggests a way forward by applying new techniques of the World Wide...,True,2010-11-10T00:00:00,Nov 2010,1,97,150,networking
Universal Navigation on Smartphones,770134,73.51399426,Hassan A. Karimi,Springer US,2011,,,"Universal navigation is accessible primarily through smart phones providing users with navigation information regardless of the environment (i.e., outdoor or indoor). Universal Navigation on Smartphones provide the most up-to-date navigation...",True,2011-08-04T00:00:00,Aug 2011,1,97,150,networking
Power Distribution and Performance Analysis for Wireless Communication Networks,884406,73.51399426,Dongmei Zhao,Springer US,2012,,,This book provides an analysis of transmission power and network performance in different wireless communication networks. It presents the latest research and techniques for power and interference control and performance modeling in wireless...,True,2012-02-25T00:00:00,Feb 2012,1,97,150,networking
Computer Network Security,973840,73.51399426,Joseph Migga Kizza,Springer US,2005,,,"A comprehensive survey of computer network security concepts, methods, and practices. This authoritative volume provides an optimal description of the principles and applications of computer network security in particular, and cyberspace security...",True,2005-12-05T00:00:00,Dec 2005,1,97,150,networking
Localized Quality of Service Routing for the Internet,1246524,73.51399426,Srihari Nelakuditi,Springer US,2012,,,"The exponential growth of Internet brings to focus the need to control such large scale networks so that they appear as coherent, almost intelligent, organ­ isms. It is a challenge to regulate such a complex network of heterogeneous elements with...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Optical Packet Access Protocols for WDM Networks,1246591,132.33695426,Kemal Bengi,Springer US,2012,,,"The fast growing traffic demand in telecommunication networks, by use of the Internet and an increasing number of broadband services for multimedia com­ munications, requires new high performance networking technologies. As such, optical WDM...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Optical Networks,1246603,205.86565426,Hussein T. Mouftah,Springer US,2012,Architecture and Survivability,,"&lt;P&gt;&lt;STRONG&gt;Optical Networks - Architecture and Survivability&lt;/STRONG&gt;, is a state-of-the-art work on survivable and cost-effective design of control and management for networks with IP directly over Wavelength Division...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Scalable Performance Signalling and Congestion Avoidance,1255065,132.33695426,Michael Welzl,Springer US,2012,,,This book answers a question which came about while the author was work­ ing on his diploma thesis [1]: would it be better to ask for the available band­ width instead of probing the network (like TCP does)? The diploma thesis was concerned with...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Routing and Quality-of-Service in Broadband LEO Satellite Networks,1255052,205.86565426,Hoang Nam Nguyen,Springer US,2012,,,Routing and Quality-of-Service in Broadband LEO Satellite Networks describes mechanisms for supporting Quality-of-Service (QoS) strategies that consider properties of low earth orbit satellite networks and their effects on link handover. A graph...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Data Network Engineering,1262989,205.86565426,Tim King,Springer US,2012,,,"It is certain that, over the next few years, data traffic will dwarf voice traffic on telecommunications networks. Growth in data-traffic volumes far exceeds that for voice, and is driven by increased use of applications such as e-mail...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Practical Intranet Security,1263338,294.10009426,Paul M. Ashley,Springer US,2012,Overview of the State of the Art and Available Technologies,,Foreword by &lt;b&gt;Lars Knudsen&lt;/b&gt; &lt;br&gt;&lt;i&gt;Practical Intranet Security&lt;/i&gt; focuses on the various ways in which an intranet can be violated and gives a thorough review of the technologies that can be used by an...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
Error-Control Coding for Data Networks,1263605,205.86565426,Irving S. Reed,Springer US,2012,,,The purpose of Error-Control Coding for Data Networks is to provide an accessible and comprehensive overview of the fundamental techniques and practical applications of the error-control coding needed by students and engineers. An additional...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
High-Performance Networks for Multimedia Applications,1263632,132.33695426,Andre Danthine,Springer US,2012,,,&lt;em&gt;High-Performance Networks for Multimedia Applications&lt;/em&gt; presents the latest research on the services and protocols for networks providing the communication support for distributed multimedia applications. &lt;br/&gt; The...,True,2012-12-06T00:00:00,Dec 2012,4,97,150,networking
Multicasting on the Internet and its Applications,1267115,205.86565426,Sanjoy Paul,Springer US,2012,,,IP Multicast 29 4 29 4.1 Reverse Path Forwarding ....... 4.2 Internet Group Management Protocol 31 Truncated Broadcasting ........ 32 4.3 4.4 Distance Vector Multicast Routing Protocol (DVMRP) 34 4.5 Summary · ......................... 35 5...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Communication Protocol Specification and Verification,1267097,294.10009426,Richard Lai,Springer US,2012,,,"Communication protocols are rules whereby meaningful communication can be exchanged between different communicating entities. In general, they are complex and difficult to design and implement. Specifications of communication protocols written...",True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
ATM Network Performance,1271502,132.33695426,George Kesidis,Springer US,2013,,,"ATM Network Performance describes a unified approach to ATM network management. The focus is on satisfying quality-of-service requirements for individual B-ISDN connections. For an ATM network of output-buffer switches, the author describes how...",True,2013-03-09T00:00:00,Mar 2013,1,97,150,networking
Resource Management for Distributed Multimedia Systems,1271406,132.33695426,Lars Christian Wolf,Springer US,2012,,,Resource Management for Distributed Multimedia Systems addresses the problems and challenges of handling several continuous- media data streams in networked multimedia environments. The work demonstrates how resource management mechanisms can...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
High-Speed Communication Networks,1283752,73.51399426,Harry Perros,Springer US,2012,,,TriComm '92 was the fifth in the series of Research Triangle conferences on Computer Communications. This series emerged from a need to provide a forum for the people who are actively involved in Research and Development in the Research Triangle...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Building Scalable Network Services,1252637,132.33695426,Cheng Jin,Springer US,2012,Theory and Practice,,Building Scalable Network Services: Theory and Practice is on building scalable network services on the Internet or in a network service provider's network. The focus is on network services that are provided through the use of a set of servers....,True,2012-12-06T00:00:00,Dec 2012,4,97,150,networking
Radio Resource Management for Multimedia QoS Support in Wireless Networks,1252713,132.33695426,Huan Chen,Springer US,2012,,,"Due to the great success and enormous impact of IP networks, In­ ternet access (such as sending and receiving e-mails) and web brows­ ing have become the ruling paradigm for next generation wireless systems. On the other hand, great technological...",True,2012-12-06T00:00:00,Dec 2012,4,97,150,networking
Crosstalk in WDM Communication Networks,1256706,132.33695426,Idelfonso Tafur Monroy,Springer US,2013,,,"Optical communications networks are an essential part of the world wide te- communication infrastructure . The number of users of present and future telecommunication services like Internet, web browsing and tele-education is expected to increase...",True,2013-03-14T00:00:00,Mar 2013,2,97,150,networking
Photonic Slot Routing in Optical Transport Networks,1253702,132.33695426,Gosse Wedzinga,Springer US,2012,,,"All-optical networking is generally believed to be the only solution for coping with the ever-increasing demands in bandwidth, such as the World Wide Web application. Optical backbone networks efficiently achieve a high level of traffic ...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Multiwavelength Optical Networks,1257610,205.86565426,Xiaohua Jia,Springer US,2013,,,"Multiwavelength Optical Networks systematically studies the major research issues in WDM (Wavelength Division Multiplexing) optical networks, such as routing and wavelength assignment, QoS multicast routing, design of logical topologies, and...",True,2013-04-17T00:00:00,Apr 2013,3,97,150,networking
Cross-Media Service Delivery,1255697,205.86565426,Diomidis Spinellis,Springer US,2012,,,"The digitisation of traditional media formats, such as text, images, video, and sound provides us with the ability to store, process, and transport content in a uniform way. This has led the formerly distinct industries of media,...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Dynamic Routing in Broadband Networks,1254053,132.33695426,Marco Conte,Springer US,2012,,,Dynamic Routing in Broadband Networks focuses on routing in broadband networks based on MPLS (Multiprotocol Label Switching) and ATM (Asynchronous Transfer Mode). The routing methods are based on the theory of Markov decision processes which forms...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
"Multiaccess, Mobility and Teletraffic for Wireless Communications, volume 6",1256169,205.86565426,Xavier Lagrange,Springer US,2013,,,"Third generation networks have been specified and are now being deployed in a few countries. They are expected to reach maturity in the next several years and to provide various services including audio, video, and world wide web browsing....",True,2013-04-17T00:00:00,Apr 2013,2,97,150,networking
Internet Protocols,1254400,205.86565426,Subrata Goswami,Springer US,2012,"Advances, Technologies and Applications",,&lt;STRONG&gt;Internet Protocols&lt;/STRONG&gt; (IP) covers many of the newer internet technologies being developed and explores how they are being implemented in the real world. The author examines numerous implementation details related to IP...,True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
WDM Mesh Networks,1254394,132.33695426,Hui Zang,Springer US,2012,Management and Survivability,,"In recent years, with the rapid growth of the Internet, the bandwidth demand for data traffic is exploding. Optical networks based on wavelength-division multiplexing (WDM) technology offer the promise to satisfy the bandwidth requirements of the...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Broadband Infrastructure,1254624,205.86565426,Shailendra Jain,Springer US,2012,The Ultimate Guide to Building and Delivering OSS/BSS,,"Broadband Infrastructure: The Ultimate Guide to Understanding and Delivering OSS/BSS is a ""how to"" book for Internet infrastructure companies to help them prepare for the decisions they will face when constructing their core OSS strategies and...",True,2012-12-06T00:00:00,Dec 2012,3,97,150,networking
Transmission-Efficient Design and Management of Wavelength-Routed Optical Networks,1259963,132.33695426,Maher Ali,Springer US,2012,,,"Optical networks, employing Wavelength-Division Multiplexing (WDM) and wavelength routing, are believed to be the answer for the explosion in IP traffic and the emergence of real-time multimedia applications. These networks offer quantum leaps in...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Design of Optical WDM Networks,1260273,132.33695426,Byrav Ramamurthy,Springer US,2012,"LAN, MAN and WAN Architectures",,"Lo, soul! seest thou not God's purpose from the first? The earth to be spann'd, connected by net-work From Passage to India! Walt Whitman, ""Leaves of Grass"", 1900. The Internet is growing at a tremendous rate today. New services, such as telephony...",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Heterogeneous Network Quality of Service Systems,1260260,132.33695426,Jens Burkhard Schmitt,Springer US,2012,,,"Heterogeneous Network Quality of Service Systems will be especially useful for networking professionals and researchers, advanced level students, and other information technology professionals whose work relate to the Internet.",True,2012-12-06T00:00:00,Dec 2012,1,97,150,networking
Virtual Computing,1260265,132.33695426,Dongmin Kim,Springer US,2012,"Concept, Design, and Evaluation",,The evolution of modern computers began more than 50 years ago and has been driven to a large extend by rapid advances in electronic technology during that period. The first computers ran one application (user) at a time. Without the benefit of...,True,2012-12-06T00:00:00,Dec 2012,2,97,150,networking
