Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Oracle Data Guard 11g Handbook,452051,75.955239,Larry Carpenter,McGraw Hill LLC,2009,,,"Master Oracle Data Guard 11 g Provide superior data protection, availability, and disaster recovery using the tested techniques in this Oracle Press guide. Cowritten by a team of Oracle experts, Oracle Data Guard 11g Handbook provides a sound architectural foundation along with best practices for configuration, monitoring, maintenance, and...",True,2009-07-22T00:00:00,Jul 2009,8,97,150,DB
Practical SQL Queries for Microsoft SQL Server 2008 R2,605860,63.704394,Art Tennick,McGraw Hill LLC,2010,,,"400+ ready-to-use, powerful SQL queries Learn powerful techniques for surfacing and delivering actionable business intelligence using SQL. Practical SQL Queries for Microsoft SQL Server 2008 R2 contains more than 400 downloadable SQL queries you can use to extract meaningful insights from large amounts of data. The application, syntax, and...",True,2010-11-05T00:00:00,Oct 2010,1,97,150,DB
"Data Modeling, A Beginner's Guide",648006,51.453549,Andy Oppel,McGraw Hill LLC,2009,,,"Essential Skills--Made Easy! Learn how to create data models that allow complex data to be analyzed, manipulated, extracted, and reported upon accurately. Data Modeling: A Beginner's Guide teaches you techniques for gathering business requirements and using them to produce conceptual, logical, and physical database designs. You'll get details on...",True,2009-11-23T00:00:00,Nov 2009,1,97,150,DB
Microsoft SQL Server 2012 Master Data Services 2/E,1036241,64.9294785,Tyler Graham,McGraw Hill LLC,2012,, (2nd ed.),"Deploy and Maintain an Integrated MDS Architecture Harness your master data and grow revenue while reducing administrative costs. Thoroughly revised to cover the latest MDS features, Microsoft SQL Server 2012 Master Data Services , Second Edition shows how to implement and manage a centralized, customer-focused MDS framework. See how to...",True,2012-10-16T00:00:00,Sep 2012,1,97,150,DB
MySQL Workbench: Data Modeling & Development,1179198,55.1288025,Michael McLaughlin,McGraw Hill LLC,2013,,,"The only Oracle Press guide to MySQL Workbench explains how to design and model MySQL databases. MySQL Workbench Data Modeling and Development helps developers learn how to effectively use this powerful product for database modeling, reverse engineering, and interaction with the database without writing SQL statements. MySQL Workbench is a...",True,2013-05-06T00:00:00,May 2013,1,97,150,DB
FileMaker 8 Calculation Functions (Digital Short Cut),267735,17.68205295,Steve Lane,Pearson Education,1753,,,The calculation dialog in FileMaker serves as a fundamental element in nearly all development activities. The calculation dialog allows developers easy access to the data fields in their solutions and to a complete function list. This Short Cut...,True,2006-08-08T00:00:00,Jan 1753,3,97,150,DB
Web Publishing with PHP and FileMaker 9,307541,48.98976795,Jonathan Stark,Pearson Education,2007,,,"Whether you are a FileMaker developer who is new to web publishing, a web developer who is new to FileMaker, or a complete beginner looking to put your data online, this book is for you. In Part I, you learn the basics of how web publishing works and how to write your own HTML and PHP. In Part II, you learn how to build a FileMaker...",True,2007-09-05T00:00:00,Sep 2007,1,97,150,DB
"TOAD Handbook, Portable Documents",457588,54.43458795,Bert Scalzo,Pearson Education,2009,, (2nd ed.),"TOAD® Handbook, Second Edition, is the definitive, completely up-to-date guide to the newest version of TOAD, the world’s premier third-party Oracle utility. Packed with step-by-step recipes, screen snapshots, and hands-on exercises, this book brings together everything developers and DBAs need to maximize their productivity with TOAD...",True,2009-09-09T00:00:00,Sep 2009,2,97,150,DB
IBM Cognos 10 Report Studio,794329,72.13025295,Filip Draskovic,Pearson Education,2011,Practical Examples,,"IBM Cognos 10 is the next generation of the leading performance management, analysis, and reporting standard for mid- to large-sized companies. One of the most exciting and useful aspects of IBM Cognos software is its powerful custom report creation capabilities. After learning the basics, report authors in the enterprise need to apply...",True,2011-10-03T00:00:00,Oct 2011,2,97,150,DB
Exam Ref 70-411 Administering Windows Server 2012 R2 (MCSA),1718690,43.54494795,Charlie Russel,Pearson Education,2014,,,"The full text downloaded to your computer With eBooks you can: search for key concepts, words and phrases make highlights and notes as you study share your notes with friends eBooks are downloaded to your computer and accessible either offline through the Bookshelf (available as a free download), available online and also via the iPad and...",True,2014-06-10T00:00:00,Jun 2014,1,97,150,DB
HOWTO Secure and Audit Oracle 10g and 11g,427029,71.99303072,Ron Ben-Natan,CRC Press,2009,,,This guide demonstrates how to secure sensitive data and comply with internal and external audit regulations using Oracle 10g and 11g. It provides the hands-on guidance required to understand the complex options provided by Oracle and the know-how to choose the best option for a particular case.,True,2009-03-10T00:00:00,Mar 2009,1,97,150,DB
Oracle 10g Data Warehousing,226786,123.80159475,Lilian Hobbs,Elsevier Science,2011,,,"Oracle 10g Data Warehousing is a guide to using the Data Warehouse features in the latest version of Oracle —Oracle Database 10g. Written by people on the Oracle development team that designed and implemented the code and by people with industry experience implementing warehouses using Oracle technology, this thoroughly updated and...",True,2011-04-18T00:00:00,Apr 2011,4,97,150,DB
The Real MCTS SQL Server 2008 Exam 70-432 Prep Kit,535153,81.60423975,Mark Horninger,Elsevier Science,2009,Database Implementation and Maintenance,,"SQL Server 2008 is the latest update to Microsoft's flagship database management system. This is the largest update since SQL Server 2005. SQL Server 2008 is a much more significant update than SQL Server 2005, because it brings increased ability to deliver data across more platforms, and thus many different types of devices. New...",True,2009-04-12T00:00:00,Apr 2009,1,97,150,DB
Oracle Business Intelligence Enterprise Edition 12c,95760518,71.99,Adrian Ward,Packt Publishing,2017,Build your organization's Business Intelligence system,,,True,2017-04-20T00:00:00,Apr 2017,3,97,150,DB
Mastering Oracle SQL and SQL*Plus,324016,72.82282448,Lex deHaan,Apress,2006,,,*Ideal for anyone who wants to learn SQL programming for Oracle database. *Author has 25 years of teaching experience; 14 years of curriculum develoment experience; 14 years of experience with the Orcle database. *Book can be used as...,True,2006-11-01T00:00:00,Nov 2006,1,97,150,DB
Beginning SQL Server 2005 for Developers,323160,63.21997626,Robin Dewson,Apress,2006,From Novice to Professional, (2nd ed.),* The only truly Beginning level book on the market that is tailored to the needs of aspiring developers with little or no experience. Assumes no prior SQL Server knowledge. * Explores the new 2005 features fully but also suitable for SQL Server...,True,2006-11-21T00:00:00,Nov 2006,1,97,150,DB
Cost-Based Oracle Fundamentals,323324,86.57269138,Jonathan Lewis,Apress,2006,,,"Jonathan Lewis is one of the world's foremost authorities in this field (he is frequently quoted and reference by other leading experts, such as Tom Kyte – see for example...",True,2006-11-10T00:00:00,Nov 2006,1,97,150,DB
Beginning PL/SQL,336747,54.39653226,Donald Bales,Apress,2007,From Novice to Professional,,Beginning PL/SQL is a fast-paced and blissfully short introduction to Oracle's PL/SQL language. PL/SQL is the built-in language that every Oracle developer and database administrator simply must know. The book shows readers how to apply...,True,2007-10-18T00:00:00,Oct 2007,1,97,150,DB
Pro SQL Server 2008 Service Broker,364332,73.51399426,Klaus Aschenbrenner,Apress,2008,,,"Service Broker is a key Microsoft product in support of message–based processing between applications. Pro SQL Server 2008 Service Broker helps you to take full advantage of this key Microsoft technology, beginning from the fundamentals, moving...",True,2008-09-03T00:00:00,Sep 2008,1,97,150,DB
Expert Oracle Database 11g Administration,417602,109.94011224,Sam Alapati,Apress,2009,,,"Sam Alapati's Expert Oracle Database 11g Administration is a comprehensive handbook for Oracle database administrators (DBAs) using the 11g release of the Oracle Database. All key aspects of database administration are covered, including backup and recovery, day–to–day administration and monitoring, performance tuning, and more. This...",True,2009-01-10T00:00:00,Jan 2009,1,97,150,DB
Accessible Access 2003,301371,48.51423626,Mark Whitehorn,Springer London,2007,,,"Thisiswherewetrytoconvinceyoutobuythisbook,tellyouwhatittriestodo, define a few terms and generally set the scene – all of which makes this more like an introduction than a first chapter, but no-one reads introductions so we called it a chapter....",True,2007-03-22T00:00:00,Mar 2007,2,97,150,DB
Data-Intensive Computing,1042240,112.86127995,Ian Gorton,Cambridge University Press,2012,"Architectures, Algorithms, and Applications",,"Describes principles of the emerging field of data-intensive computing, along with methods for designing, managing and analyzing the big data sets of today.",True,2012-10-29T00:00:00,Oct 2012,2,97,150,DB
Relational Database Index Design and the Optimizers,238765,175.95,Tapio Lahdenmaki,Wiley,2005,"DB2, Oracle, SQL Server, et al.",,"Improve the performance of relational databases with indexes designed for today's hardwareOver the last few years, hardware and software have advanced beyond all recognition, so it's hardly surprising that relational database performance now receives...",True,2005-09-15T00:00:00,Sep 2005,2,97,150,DB
GoldMine 8 For Dummies,316215,26.99,Joel Scott,Wiley,2007,,,"If you run a small business, you know how important customer relationship management, or CRM, can be to your bottom line. And you know it can be a bit daunting. Well, not with GoldMine and GoldMine 8 For Dummies! GoldMine is business software...",True,2008-01-29T00:00:00,Oct 2007,1,97,150,DB
Access 2010 Bible,514345,59.99,Michael R. Groh,Wiley,2010,,,"The expert guidance you need to get the most out of Access 2010 Get the Access 2010 information you need to succeed with this comprehensive reference. If this is your first encounter with Access, you'll appreciate the...",True,2010-04-06T00:00:00,Apr 2010,1,97,150,DB
Professional Microsoft SQL Server 2012 Integration Services,818030,59.99,Brian Knight,Wiley,2012,,,An in-depth look at the radical changes to the newest release of SISS Microsoft SQL Server 2012 Integration Services (SISS) builds on the revolutionary database product suite first introduced in 2005. With this...,True,2012-03-14T00:00:00,Mar 2012,5,97,150,DB
Oracle 12c For Dummies,1504459,41.99,Chris Ruel,Wiley,2013,,,Demystifying the power of the Oracle 12c database The Oracle database is the industry-leading relational database management system (RDMS) used from small companies to the world’s largest enterprises...,True,2013-10-24T00:00:00,Oct 2013,2,97,150,DB
Professional Microsoft SQL Server 2014 Administration,1776084,65.99,Adam Jorgensen,Wiley,2014,,,"Learn to take advantage of the opportunities offered by SQL Server 2014 Microsoft's SQL Server 2014 update means big changes for database administrators, and you need to get up to speed quickly because your methods,...",True,2014-08-27T00:00:00,Aug 2014,5,97,150,DB
Oracle XML Handbook,297922,61.254225,Ben Chang,McGraw Hill LLC,2000,,,"From the only official publisher of Oracle Press books comes this unique resource--Oracle XML Handbook. This one-of-a-kind reference explains the XML standard, how to create XML documents, and how XML will transform legacy systems integration involving e-commerce initiatives. As more corporations migrate to an eBusiness model using Oracle8i--THE...",True,2000-07-07T00:00:00,Jul 2000,7,97,150,DB
PeopleSoft Developer's Guide for PeopleTools & PeopleCode,412896,91.8813375,Judi Doolittle,McGraw Hill LLC,2008,,,"Oracle is placing its enterprise application strategy at the center of its future growth Oracle PeopleSoft will be phasing out its current reports product soon, and all reports will need to be rewritten in XML Publisher",True,2008-12-15T00:00:00,Nov 2008,1,97,150,DB
Oracle Enterprise Manager 10g Grid Control Implementation Guide,400930,75.955239,Michael New,McGraw Hill LLC,2007,,,"Install and Configure Grid Control to Manage Your Oracle Landscape Build a robust grid computing infrastructure with guidance from an Oracle expert who developed and taught the Grid Control Deep Dive class to Oracle Consulting. Featuring real-world examples and best practices, Oracle Enterprise Manager 10g Grid Control Implementation Guide...",True,2007-12-22T00:00:00,Dec 2007,1,97,150,DB
Oracle Essbase & Oracle OLAP,471375,77.1803235,Michael Schrader,McGraw Hill LLC,2009,The Guide to Oracle's Multidimensional Solution,,"The only book to cover and compare Oracle's online analytic processing products With the acquisition of Hyperion Systems in 2007, Oracle finds itself owning the two most capable OLAP products on the market--Essbase and the OLAP Option to the Oracle Database. Written by the most knowledgeable experts on both Essbase and Oracle OLAP, this Oracle...",True,2009-12-15T00:00:00,Nov 2009,7,97,150,DB
Oracle E-Business Suite Development & Extensibility Handbook,471387,80.855577,Anil Passi,McGraw Hill LLC,2009,,,Extend and Customize Oracle E-Business Suite Transform your Oracle E-Business Suite infrastructure to suit enterprise requirements using the comprehensive development methods in this Oracle Press guide. Oracle E-Business Suite Development & Extensibility Handbook lays out each tool alongside reusable code and step-by-step examples. Learn how to...,True,2009-10-06T00:00:00,Sep 2009,2,97,150,DB
Quick Start Guide to Oracle Fusion Development,584514,41.652873,Grant Ronald,McGraw Hill LLC,2010,Oracle JDeveloper and Oracle ADF,,"Get Started with Oracle Fusion Development Written by a Group Product Manager at Oracle, this Oracle Press guide gets you up and running quickly with your first Oracle Fusion applications. Quick Start Guide to Oracle Fusion Development provides only the essential information you need to build applications in a matter of hours. Rapidly learn the...",True,2010-09-05T00:00:00,Aug 2010,1,97,150,DB
Microsoft® SQL Server 2008 R2 Analytics & Data Visualization,589344,61.254225,Doug Harts,McGraw Hill LLC,2010,,,"Microsoft's BI growth rate is twice that of the industry, averaging close to 30 percent annually with analytics growing 40 percent Technical editor is Sean Boon, Microsoft Product Manager for the new Dundas Analytics for SQL Server 2008",True,2010-07-06T00:00:00,Jun 2010,3,97,150,DB
Oracle WebCenter 11g Handbook,480572,73.50507,Frederic Desbiens,McGraw Hill LLC,2009,"Build Rich, Customizable Enterprise 2.0 Applications",,"Master Oracle WebCenter 11 g Transform your organization into a personalized, user-focused workplace using the detailed information in this comprehensive Oracle Press guide. Oracle WebCenter 11g Handbook shows you how to build Enterprise 2.0 applications that facilitate collaboration and foster innovation. You'll work with task flows and content...",True,2010-01-05T00:00:00,Dec 2009,3,97,150,DB
SAP BusinessObjects BI 4.0 The Complete Reference 3/E,1043079,88.206084,Cindi Howson,McGraw Hill LLC,2012,,,"The definitive reference for building actionable business intelligence—completely revised for SAP BusinessObjects BI 4.0. Unleash the full potential of business intelligence with fact-based decisions, aligned to business goals, using reports and dashboards that lead from insight to action. SAP BusinessObjects BI 4.0: The Complete Reference...",True,2012-08-22T00:00:00,Aug 2012,2,97,150,DB
IBM Cognos TM1 The Official Guide,883236,91.8813375,Karsten Oehler,McGraw Hill LLC,2011,,,"The only official guide to building effective business solutions with TM1 from IBM Cognos IBM Cognos TM1: The Official Guide offers complete coverage of the 64-bit in-memory online analytical processing (OLAP) engine. Based on the newest release, TM1 10, this official guide offers an advanced tutorial for TM1 concepts from a technical and a...",True,2011-10-22T00:00:00,Oct 2011,3,97,150,DB
IBM Cognos Business Intelligence 10: The Official Guide,883248,85.755915,Dan Volitich,McGraw Hill LLC,2012,,,"The only authorized guide to IBM Cognos Business Intelligence v10.1 Updated for the latest release of the software, IBM Cognos Business Intelligence 10: The Official Guide explains how to create, implement, and manage an enterprise BI solution. Maximize all of the new and enhanced features, including the powerful modeling, monitoring, and...",True,2012-04-27T00:00:00,Mar 2012,2,97,150,DB
Oracle Database 11g Release 2 Performance Tuning Tips & Techniques,883307,79.6304925,Richard Niemiec,McGraw Hill LLC,2012,,,"Implement Proven Database Optimization Solutions Systematically identify and eliminate database performance problems with help from Oracle Certified Master Richard Niemiec. Filled with real-world case studies and best practices, Oracle Database 11g Release 2 Performance Tuning Tips & Techniques details the latest monitoring, troubleshooting, and...",True,2012-03-22T00:00:00,Feb 2012,1,97,150,DB
Oracle VM Implementation and Administration Guide,797673,61.254225,Edward Whalen,McGraw Hill LLC,2011,,,"Master the Powerful Virtualization Tools in Oracle VM Set up and maintain a dynamic virtualization platform across your enterprise using the detailed information contained in this Oracle Press guide. Oracle VM Implementation and Administration Guide contains key virtualization concepts, practical instructions, examples, and best practices. Find...",True,2011-08-05T00:00:00,Jul 2011,1,97,150,DB
SAP® Project System Handbook,797671,67.3796475,Kieron Dowling,McGraw Hill LLC,2008,,,"Centralize and Control Enterprise Project Management Plan, execute, and track projects across the entire lifecycle using SAP Project System (PS) and the in-depth information contained in this comprehensive volume. SAP Project System Handbook explains how to configure PS for optimal performance, design structures and networks, create project...",True,2008-05-15T00:00:00,Feb 2008,1,97,150,DB
"Oracle Database Upgrade, Migration & Transformation Tips & Techniques",1872135,85.755915,Edward Whalen,McGraw Hill LLC,2015,,,"A practical roadmap for database upgrade, migration, and transformation This Oracle Press guide provides best practices for migrating between different operating systems and platforms, transforming existing databases to use different storage or enterprise systems, and upgrading databases from one release to the next. Based on the expert authors’...",True,2015-06-12T00:00:00,Jun 2015,2,97,150,DB
Tableau 9: The Official Guide,2265910,74.866275,George Peck,McGraw Hill LLC,2015,, (2nd ed.),"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. Master the powerful tools and features of Tableau 9 Deliver meaningful BI visualizations and real-time dashboards to users across your organization—quickly...",True,2015-10-22T00:00:00,Oct 2015,1,97,150,DB
MySQL Database Design and Tuning,365993,54.43458795,Robert D Schneider,Pearson Education,1753,,,"The authoritative, hands-on guide to advanced MySQL programming and administration techniques for high performance is here. MySQL Database Design and Tuning is the only guide with coverage of both the basics and advanced topics, including reliability, performance, optimization and tuning for MySQL. This clear, concise and unique source...",True,2005-06-13T00:00:00,Jan 1753,1,97,150,DB
"Oracle PL/SQL in 10 Minutes, Sams Teach Yourself",2200390,32.65530795,Ben Forta,Pearson Education,2015,,,"Covers Oracle DBMS versions 10, 11, 12, and XE &nbsp; Sams Teach Yourself Oracle PL/SQL in 10 Minutes offers straightforward, practical answers when you need fast results. By working through the book’s 26 lessons of 10 minutes or less, you’ll learn what you need to know to take advantage of Oracle’s PL/SQL language. &nbsp; This handy...",True,2015-09-02T00:00:00,Sep 2015,1,97,150,DB
Inside SQL Server 2005 Tools,275295,65.32422795,Michael Raheem,Pearson Education,2006,,,"This is the eBook version of the printed book. If the print book includes a CD-ROM, this content is not included within the eBook version. Direct from Microsoft Insiders: the Complete Hands-On Guide to SQL Server 2005’s Powerful Tools! &nbsp;...",True,2006-10-25T00:00:00,Oct 2006,4,97,150,DB
Microsoft SQL Server 2012 Management and Administration,1019567,54.43458795,Ross Mistry,Pearson Education,2012,, (2nd ed.),"If you need to deploy, manage, or secure Microsoft SQL Server 2012, this is the complete, fast-paced, task-based reference you’ve been searching for. Authored by a worldclass expert on running SQL Server in the enterprise, this book goes far beyond the basics, taking on the complex tasks that DBAs need to make the most of Microsoft’s...",True,2012-09-04T00:00:00,Sep 2012,2,97,150,DB
Microsoft SQL Server 2014 Unleashed,2055155,65.32422795,Ray Rankins,Pearson Education,2015,,,"The industry’s most complete, useful, and up-to-date guide to SQL Server 2014. You’ll find start-to-finish coverage of SQL Server’s core database server and management capabilities: all the real-world information, tips, guidelines, and examples you’ll need to install, monitor, maintain, and optimize themost complex database...",True,2015-05-15T00:00:00,May 2015,4,97,150,DB
Android User Interface Design,2265021,43.54494795,Ian G. Clifton,Pearson Education,2015,Implementing Material Design for Developers, (2nd ed.),"Android User Interface Design &nbsp;focuses on implementing beautiful Android design for developers. The goal is to help Android developers from relative beginners to experts ensure their apps look as good as possible by following best practices, creating custom components, and implementing advanced drawing techniques. The book first discusses...",True,2015-10-30T00:00:00,Oct 2015,1,97,150,DB
Database Design: Know It All,380988,111.55074975,Toby J. Teorey,Elsevier Science,2008,,,"This book brings all of the elements of database design together in a single volume, saving the reader the time and expense of making multiple purchases. It consolidates both introductory and advanced topics, thereby covering the gamut of database design methodology ? from ER and UML techniques, to conceptual data modeling and table...",True,2008-10-23T00:00:00,Oct 2008,17,97,150,DB
Building the Agile Enterprise,365570,78.88182975,Fred A. Cummins,Elsevier Science,2010,"With SOA, BPM and MBM",,"In the last ten years IT has brought fundamental changes to the way the world works. Not only has it increased the speed of operations and communications, but it has also undermined basic assumptions of traditional business models and increased the number of variables. Today, the survival of major corporations is challenged by a...",True,2010-07-28T00:00:00,Jul 2010,1,97,150,DB
Relational Database Design and Implementation,535142,72.07580475,Jan L. Harrington,Elsevier Science,2009,Clearly Explained, (3rd ed.),"Fully revised, updated, and expanded, Relational Database Design and Implementation, Third Edition is the most lucid and effective introduction to the subject available for IT/IS professionals interested in honing their skills in database design, implementation, and administration. This book provides the conceptual and practical...",True,2009-09-02T00:00:00,Sep 2009,1,97,150,DB
Developing High Quality Data Models,630008,92.49387975,Matthew West,Elsevier Science,2011,,,"Developing High Quality Data Models provides an introduction to the key principles of data modeling. It explains the purpose of data models in both developing an Enterprise Architecture and in supporting Information Quality; common problems in data model development; and how to develop high quality data models, in particular...",True,2011-02-07T00:00:00,Feb 2011,1,97,150,DB
Securing SQL Server,635384,67.99218975,Denny Cherry,Elsevier Science,2010,Protecting Your Database from Attackers,,"Securing SQL Server: Protecting Your Database from Attackers provides readers with the necessary tools and techniques to help maintain the security of databases within their environment. It begins with a discussion of network security issues, including public versus private IP addresses; accessing an SQL server from home; physical...",True,2010-12-27T00:00:00,Dec 2010,1,97,150,DB
Predictive Analytics and Data Mining,1875324,81.60423975,Vijay Kotu,Elsevier Science,2014,Concepts and Practice with RapidMiner,,"Put Predictive Analytics into ActionLearn the basics of Predictive Analysis and Data Mining through an easy to understand conceptual framework and immediately practice the concepts learned using the open source RapidMiner tool. Whether you are brand new to Data Mining or working on your tenth project, this book will show you how to...",True,2014-11-27T00:00:00,Nov 2014,2,97,150,DB
Multi-Domain Master Data Management,1997676,67.99218975,Mark Allen,Elsevier Science,2015,Advanced MDM and Data Governance in Practice,,Multi-Domain Master Data Management delivers practical guidance and specific instruction to help guide planners and practitioners through the challenges of a multi-domain master data management (MDM) implementation. Authors Mark Allen and Dalton Cervo bring their expertise to you in the only reference you need to help your organization...,True,2015-03-21T00:00:00,Mar 2015,2,97,150,DB
PostgreSQL Replication,2120248,49.99,Hans-Jürgen Schönig,Packt Publishing,2015,"Leverage the power of PostgreSQL replication to make your databases more robust, secure, scalable, and fast",,,True,2015-07-28T00:00:00,Jul 2015,3,97,150,DB
Mastering phpMyAdmin 3.4 for Effective MySQL Management,934511,44.99,Marc Delisle,Packt Publishing,2012,A complete guide to getting started with phpMyAdmin 3.4 and mastering its features book and ebook,,,True,2012-02-07T00:00:00,Feb 2012,2,97,150,DB
Business Intelligence Cookbook: A Project Lifecycle Approach Using Oracle Technology,995560,66.99,John Heaton,Packt Publishing,2012,"Take your data warehousing and business intelligence to the next level with this practical guide to Oracle Database 11g. Packed with illustrations, tips, and examples, it has over 80 advanced recipes to fine-tune your skills and knowledge.",,,True,2012-07-17T00:00:00,Jul 2012,1,97,150,DB
Building Blockchain Projects,95779542,49.99,Narayan Prusty,Packt Publishing,2017,Building decentralized Blockchain applications with Ethereum and Solidity,,,True,2017-04-27T00:00:00,Apr 2017,1,97,150,DB
Mastering PHP 7,95794415,49.99,Branko Ajzele,Packt Publishing,2017,"Design, configure, build, and test professional web applications",,,True,2017-06-27T00:00:00,Jun 2017,1,97,150,DB
Ethereum Smart Contract Development,96028490,39.99,Mayukh Mukhopadhyay,Packt Publishing,2018,Build blockchain-based decentralized applications using solidity,,,True,2018-02-23T00:00:00,Feb 2018,1,97,150,DB
Pro Access 2007,302051,48.51423626,Martin Reid,Apress,2007,,,"Pro Access 2007 will help readers overcome any upgrade issues, covering the new features of Microsoft Access 2007, including working with SharePoint Office Server and customizing Ribbons (the new UI in office 2007). It includes solid examples that...",True,2007-04-30T00:00:00,Apr 2007,1,97,150,DB
Beginning VB 2005 Databases,302057,48.51423626,Jacob Hammer Pedersen,Apress,2007,From Novice to Professional,,"This book walks new readers through the intricacies of developing data-driven solutions using VB 2005 and ADO.NET 2.0. Helpful for those new to the .NET 2.0 technologies or new to data access and manipulation in general, this book surely gives...",True,2007-05-02T00:00:00,May 2007,6,97,150,DB
Expert Oracle Database 10g Administration,323519,78.32277124,Sam Alapati,Apress,2006,,,"*One-stop reference for administration and management of Oracle 10g Database*9i predecessor was a best seller; this edition covers all new features, with fullyfield-tested examples—not just ""showcase"" examples*Contains essential primers on...",True,2006-11-22T00:00:00,Nov 2006,1,97,150,DB
Forecasting Oracle Performance,336728,61.8376367,Craig Shallahamer,Apress,2007,,,Forecasting Oracle Performance is the first Oracle-specific book to assist DBAs with forecasting future performance of new and existing database systems. It shows you how to create a model of a database system. Different types of models are...,True,2007-10-05T00:00:00,Oct 2007,1,97,150,DB
Pro Oracle Database 10g RAC on Linux,337055,78.32277124,John Shaw,Apress,2008,"Installation, Administration, and Performance",,* Only book on the market to actually show you how to build an Oracle RAC cluster on Linux. * Author expertise &amp; quality: Steve Shaw's Hammerora project is one of the most visited sites in SourceForge.net. Julian Dyke is Chair of UK Oracle...,True,2008-01-03T00:00:00,Jan 2008,2,97,150,DB
Accelerated SQL Server 2008,367250,66.16112426,Michael Coles,Apress,2008,,,"Accelerated SQL Server 2008 is a fast introduction to SQL Server 2008 for experienced database professionals. The book will appeal to readers who are smart, who learn fast, and who do not want to wade through a large amount of introductory...",True,2008-07-08T00:00:00,Jul 2008,5,97,150,DB
Pro Oracle Application Express,372568,69.10227226,John Scott,Apress,2008,,,"Pro Oracle Application Express opens the ""hood"" of APEX and reveals the full power behind its easy-to-use GUI interface. This book shows you what you need to know to produce powerful, professionally polished applications: such as...",True,2008-10-23T00:00:00,Oct 2008,2,97,150,DB
Pro T-SQL 2008 Programmer's Guide,372573,66.16112426,Michael Coles,Apress,2008,,,"Discussing new and existing features, SQL Server designer and administrator Michael Coles takes you on an expert guided tour of Transact–SQL functionality in SQL Server 2008 in his book, Pro T–SQL 2008 Programmer's Guide. Fully functioning...",True,2008-10-03T00:00:00,Oct 2008,1,97,150,DB
Beginning Spatial with SQL Server 2008,429003,72.82282448,Alastair Aitchison,Apress,2009,,,"Microsoft SQL Server 2008 introduces new geography and geometry spatial datatypes that enable the storage of structured data describing the shape and position of objects in space. This is an interesting and exciting new feature, with many...",True,2009-02-21T00:00:00,Feb 2009,1,97,150,DB
Beginning Oracle Database 11g  Administration,429039,78.32277124,Ignatius Fernandez,Apress,2009,From Novice to Professional,,"This book, written by veteran Oracle database administrator Iggy Fernandez, a regular on the Oracle conference circuit and the editor of NoCOUG Journal, is a manageable introduction to key Oracle database administration topics including planning,...",True,2009-03-25T00:00:00,Mar 2009,1,97,150,DB
SQL Server 2008 Query Performance Tuning Distilled,437813,69.10227226,Sajal Dam,Apress,2009,,,"SQL Server 2008 Query Performance Tuning Distilled presents a direct trouble–shooting methodology for identifying poorly-performing stored procedures and queries, isolating the causes of that poor performance, and fixing the underlying problems....",True,2009-05-01T00:00:00,May 2009,2,97,150,DB
Oracle Application Express 4 Recipes,798748,68.70521728,Edmund Zehoo,Apress,2011,,,"Oracle Application Express 4 Recipes provides an example-based approach to learning Application Express—the ground-breaking, rapid application development platform included with every Oracle Database license. The recipes format is ideal for the...",True,2011-08-27T00:00:00,Aug 2011,1,97,150,DB
Expert Oracle Application Express,798824,78.32277124,John Scott,Apress,2011,,,"Expert Oracle Application Express brings you groundbreaking insights into developing with Oracle’s enterprise-level, rapid-development tool from some of the best practitioners in the field today. Oracle Application Express (APEX) is an entirely...",True,2011-08-04T00:00:00,Aug 2011,13,97,150,DB
Agile Oracle Application Express,1155945,54.95535038,Patrick Cimolini,Apress,2012,,,"Agile Oracle Application Express shows how skilled, motivated, and self-organizing developers can realize extraordinary commercial benefits from Oracle Application Express. The secret is to couple Application Express with an agile software...",True,2012-06-12T00:00:00,Jun 2012,2,97,150,DB
Mobility Data,1303162,114.47573825,Chiara Renso,Cambridge University Press,2013,"Modeling, Management, and Understanding",,"This book surveys the myriad facets of monitoring people in motion, from spatio-temporal data modeling, to data aggregation and warehousing, to data analysis.",True,2013-10-14T00:00:00,Oct 2013,3,97,150,DB
Algorithms and Models for Network Data and Link Analysis,2619323,122.5391591,François Fouss,Cambridge University Press,2016,,,"A hands-on, entry-level guide to algorithms for extracting information about social and economic behavior from network data.",True,2016-07-12T00:00:00,Jul 2016,3,97,150,DB
Small Summaries for Big Data,210105087,66.0863425,Graham Cormode,Cambridge University Press,2020,,,"A comprehensive introduction to flexible, efficient tools for describing massive data sets to improve the scalability of data analysis.",True,2020-11-12T00:00:00,Nov 2020,2,97,150,DB
Quick CORBA 3,121007,43.99,Jon Siegel,Wiley,2002,,,"The latest release of CORBA boasts many new features that were highly anticipated by developers, including all of the necessary services for building fully distributed applications regardless of platform or programming language. Written by a leading...",True,2002-03-14T00:00:00,Mar 2002,1,97,150,DB
A Manager's Guide to Data Warehousing,469833,72.0,Laura Reeves,Wiley,2009,,,"Aimed at helping business and IT managers clearly communicate with each other, this helpful book addresses concerns straight-on and provides practical methods to building a collaborative data warehouse . You’ll get clear explanations of the goals...",True,2009-05-13T00:00:00,May 2009,1,97,150,DB
