Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Robot Adventures in Python and C,210047785,88.21973426,Thomas Bräunl,Springer International Publishing,2020,,,"In this book the author stresses software as the most important topic in modern robotics. In particular the book concentrates on software for mobile robots, and the author demonstrates how inexpensive solutions can be constructed by mounting...",True,2020-06-11T00:00:00,Jun 2020,1,97,150,AI
Logic and Argumentation,209986902,73.51399426,Mehdi Dastani,Springer International Publishing,2020,"Third International Conference, CLAR 2020, Hangzhou, China, April 6–9, 2020, Proceedings",,"This book constitutes the refereed proceedings of the Third International Conference on Logic and Argumentation, CLAR 2020, held in Hangzhou, China, in April 2020. The 14 full and 7 short papers presented were carefully reviewed and selected from...",True,2020-03-27T00:00:00,Mar 2020,3,97,150,AI
Machine Learning and Knowledge Discovery in Databases,209986912,132.33695426,Peggy Cellier,Springer International Publishing,2020,"International Workshops of ECML PKDD 2019, Würzburg, Germany, September 16–20, 2019, Proceedings, Part I",,"This two-volume set constitutes the refereed proceedings of the workshops which complemented the 19th Joint European Conference on Machine Learning and Knowledge Discovery in Databases, ECML PKDD, held in Würzburg, Germany, in September...",True,2020-03-27T00:00:00,Mar 2020,2,97,150,AI
Machine Learning and Knowledge Discovery in Databases,209986914,132.33695426,Peggy Cellier,Springer International Publishing,2020,"International Workshops of ECML PKDD 2019, Würzburg, Germany, September 16–20, 2019, Proceedings, Part II",,"This two-volume set constitutes the refereed proceedings of the workshops which complemented the 19th Joint European Conference on Machine Learning and Knowledge Discovery in Databases, ECML PKDD, held in Würzburg, Germany, in September...",True,2020-03-27T00:00:00,Mar 2020,2,97,150,AI
Pattern Recognition,210056488,73.51399426,Karina Mariela Figueroa Mora,Springer International Publishing,2020,"12th Mexican Conference, MCPR 2020, Morelia, Mexico, June 24–27, 2020, Proceedings",,"This book constitutes the proceedings of the 12th Mexican Conference on Pattern Recognition, MCPR 2020, which was due to be held in Morelia, Mexico, in June 2020. The conference was held virtually due to the COVID-19 pandemic.The 31 papers...",True,2020-06-17T00:00:00,Jun 2020,6,97,150,AI
Cognitive Computing in Human Cognition,210060397,205.86565426,Pradeep Kumar Mallick,Springer International Publishing,2020,Perspectives and Applications,,This edited book&nbsp;designs&nbsp;the Cognitive Computing in Human Cognition&nbsp;to analyze to improve the efficiency of decision making by cognitive&nbsp;intelligence. The book&nbsp;is&nbsp;also intended to attract the audience who work in...,True,2020-06-18T00:00:00,Jun 2020,4,97,150,AI
Machine Learning and Knowledge Discovery in Databases,210010356,132.33695426,Ulf Brefeld,Springer International Publishing,2020,"European Conference, ECML PKDD 2019, Würzburg, Germany, September 16–20, 2019, Proceedings, Part II",,"The three volume proceedings LNAI 11906 – 11908 constitutes the refereed proceedings of the European Conference on Machine Learning and Knowledge Discovery in Databases, ECML PKDD 2019, held in Würzburg, Germany, in September 2019.The total of 130...",True,2020-05-01T00:00:00,May 2020,6,97,150,AI
Machine Learning and Knowledge Discovery in Databases,210010375,73.51399426,Ulf Brefeld,Springer International Publishing,2020,"European Conference, ECML PKDD 2019, Würzburg, Germany, September 16–20, 2019, Proceedings, Part III",,"The three volume proceedings LNAI 11906 – 11908 constitutes the refereed proceedings of the European Conference on Machine Learning and Knowledge Discovery in Databases, ECML PKDD 2019, held in Würzburg, Germany, in September 2019.The total of 130...",True,2020-04-30T00:00:00,Apr 2020,6,97,150,AI
Machine Learning and Knowledge Discovery in Databases,210010374,132.33695426,Ulf Brefeld,Springer International Publishing,2020,"European Conference, ECML PKDD 2019, Würzburg, Germany, September 16–20, 2019, Proceedings, Part I",,"The three volume proceedings LNAI 11906 – 11908 constitutes the refereed proceedings of the European Conference on Machine Learning and Knowledge Discovery in Databases, ECML PKDD 2019, held in Würzburg, Germany, in September 2019.The total of 130...",True,2020-05-01T00:00:00,May 2020,6,97,150,AI
Artificial Intelligence in Education,210081813,132.33695426,Ig Ibert Bittencourt,Springer International Publishing,2020,"21st International Conference, AIED 2020, Ifrane, Morocco, July 6–10, 2020, Proceedings, Part II",,"This two-volume set LNAI 12163 and 12164 constitutes the refereed proceedings of the 21th International Conference on Artificial Intelligence in Education, AIED 2020, held in Ifrane, Morocco, in July 2020.*The 49 full papers presented together...",True,2020-07-04T00:00:00,Jul 2020,5,97,150,AI
Artificial Intelligence in Education,210081700,161.74843426,Ig Ibert Bittencourt,Springer International Publishing,2020,"21st International Conference, AIED 2020, Ifrane, Morocco, July 6–10, 2020, Proceedings, Part I",,"This two-volume set LNAI 12163 and 12164 constitutes the refereed proceedings of the 21th International Conference on Artificial Intelligence in Education, AIED 2020, held in Ifrane, Morocco, in July 2020.*The 49 full papers presented together...",True,2020-07-04T00:00:00,Jul 2020,5,97,150,AI
"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Trust-worthiness. The PAAMS Collection",210081819,73.51399426,Fernando De La Prieta,Springer International Publishing,2020,"International Workshops of PAAMS 2020, L'Aquila, Italy, October 7–9, 2020,  Proceedings",,"This book constitutes the refereed proceedings of the workshops co-located with the 18th International Conference on Practical Applications of Agents and Multi-Agent Systems, PAAMS 2020, held in L’Aquila, Italy, in October 2020.&nbsp;The total...",True,2020-07-06T00:00:00,Jul 2020,10,97,150,AI
Engineering Multi-Agent Systems,210085662,80.86686426,Louise A. Dennis,Springer International Publishing,2020,"7th International Workshop, EMAS 2019, Montreal, QC, Canada, May 13–14, 2019, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 7th International Workshop on Engineering Multi-Agent Systems, EMAS 2019, held in Montreal, QC, Canada, in May 2019.The 13 revised full papers presented in this...",True,2020-07-10T00:00:00,Jul 2020,3,97,150,AI
Artificial Life and Evolutionary Computation,210085711,88.21973426,Franco Cicirelli,Springer International Publishing,2020,"14th Italian Workshop, WIVACE 2019, Rende, Italy, September 18–20, 2019, Revised Selected Papers",,"This book constitutes the revised selected papers of the 14th Italian Workshop on Artificial Life and Evolutionary Computation, WIVACE 2019, held in Rende, Italy, in September 2019.The 13 full papers and 4 short paper presented were thoroughly...",True,2020-07-10T00:00:00,Jul 2020,6,97,150,AI
Proceedings of the 21st EANN (Engineering Applications of Neural Networks) 2020 Conference,210029846,294.10009426,Lazaros Iliadis,Springer International Publishing,2020,Proceedings of the EANN 2020,,"This book gathers the proceedings of the 21st Engineering Applications of Neural Networks Conference, which is supported by the International Neural Networks Society (INNS). Artificial Intelligence (AI) has been following a unique course,...",True,2020-05-27T00:00:00,May 2020,4,97,150,AI
Machine Learning Paradigms,210089324,205.86565426,George A. Tsihrintzis,Springer International Publishing,2020,Advances in Deep Learning-based Technological Applications,,"At the dawn of the 4th Industrial Revolution, the field of Deep Learning (a sub-field of Artificial Intelligence and Machine Learning) is growing continuously and rapidly, developing both theoretically and towards applications in increasingly many...",True,2020-07-23T00:00:00,Jul 2020,2,97,150,AI
A Guided Tour of Artificial Intelligence Research,210014553,235.27713426,Pierre Marquis,Springer International Publishing,2020,Volume II: AI Algorithms,,"The purpose of this book is to provide an overview of AI research, ranging from basic work to interfaces and applications, with as much emphasis on results as on current issues. It is aimed at an audience of master students and Ph.D. students, and...",True,2020-05-08T00:00:00,May 2020,3,97,150,AI
Genetic Programming Theory and Practice XVII,210014643,220.57139426,Wolfgang Banzhaf,Springer International Publishing,2020,,,"These contributions, written by the foremost international researchers and practitioners of Genetic Programming (GP), explore the synergy between theoretical and empirical results on real-world problems, producing a comprehensive view of the state...",True,2020-05-07T00:00:00,May 2020,5,97,150,AI
Advances in Knowledge Discovery and Data Mining,210014729,132.33695426,Hady W. Lauw,Springer International Publishing,2020,"24th Pacific-Asia Conference, PAKDD 2020, Singapore, May 11–14, 2020, Proceedings, Part II",,"The two-volume set LNAI 12084 and 12085 constitutes the thoroughly refereed proceedings of the 24th Pacific-Asia Conference on Knowledge Discovery and Data Mining, PAKDD 2020, which was due to be held in Singapore, in May 2020. The conference was...",True,2020-05-08T00:00:00,May 2020,6,97,150,AI
Advances in Knowledge Discovery and Data Mining,210014730,132.33695426,Hady W. Lauw,Springer International Publishing,2020,"24th Pacific-Asia Conference, PAKDD 2020, Singapore, May 11–14, 2020, Proceedings, Part I",,"The two-volume set LNAI 12084 and 12085 constitutes the thoroughly refereed proceedings of the 24th Pacific-Asia Conference on Knowledge Discovery and Data Mining, PAKDD 2020, which was due to be held in Singapore, in May 2020.&nbsp;The conference...",True,2020-05-08T00:00:00,May 2020,6,97,150,AI
Information Processing and Management of Uncertainty in Knowledge-Based Systems,210039158,161.74843426,Marie-Jeanne Lesot,Springer International Publishing,2020,"18th International Conference, IPMU 2020, Lisbon, Portugal, June 15–19, 2020, Proceedings, Part I",,"This three volume set (CCIS 1237-1239) constitutes the proceedings of the 18th International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems, IPMU 2020, in June 2020. The conference was&nbsp;scheduled...",True,2020-06-05T00:00:00,Jun 2020,7,97,150,AI
Information Processing and Management of Uncertainty in Knowledge-Based Systems,210039136,132.33695426,Marie-Jeanne Lesot,Springer International Publishing,2020,"18th International Conference, IPMU 2020, Lisbon, Portugal, June 15–19, 2020, Proceedings, Part III",,"This three volume set (CCIS 1237-1239) constitutes the proceedings of the 18th International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems, IPMU 2020, in June 2020. The conference was&nbsp;scheduled...",True,2020-06-05T00:00:00,Jun 2020,7,97,150,AI
Information Processing and Management of Uncertainty in Knowledge-Based Systems,210039137,132.33695426,Marie-Jeanne Lesot,Springer International Publishing,2020,"18th International Conference, IPMU 2020, Lisbon, Portugal, June 15–19, 2020, Proceedings, Part II",,"This three volume set (CCIS 1237-1239) constitutes the proceedings of the 18th International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems, IPMU 2020, in June 2020. The conference was&nbsp;scheduled...",True,2020-06-05T00:00:00,Jun 2020,7,97,150,AI
New Trends in Information and Communications Technology Applications,210109321,73.51399426,Abbas M. Al-Bakry,Springer International Publishing,2020,"4th International Conference, NTICT 2020, Baghdad, Iraq, June 15, 2020, Proceedings",,"This book constitutes refereed proceedings of the 4th International Conference on&nbsp;New Trends in Information and Communications Technology Applications, NTICT 2020, held on June 15, 2020.&nbsp;The NTICT conference was planned to take place in...",True,2020-08-12T00:00:00,Aug 2020,7,97,150,AI
Artificial Intelligence. IJCAI 2019 International Workshops,210109487,73.51399426,Amal El Fallah Seghrouchni,Springer International Publishing,2020,"Macao, China, August 10–12, 2019, Revised Selected Best Papers",,"This book presents selected papers of 12 Workshops held in conjunction with the 28th International Joint Conference on Artificial Intelligence, IJCAI 2019, in Macao, China, in August 2019.The workshops included in this volume are:AI4KM 2019: 7th...",True,2020-08-17T00:00:00,Aug 2020,2,97,150,AI
Domain Adaptation in Computer Vision with Deep Learning,210109557,205.86565426,Hemanth Venkateswara,Springer International Publishing,2020,,,This book provides a survey of deep learning approaches to domain adaptation in computer vision. It gives the reader an overview of the state-of-the-art research in deep learning based domain adaptation. This book also discusses the various...,True,2020-08-18T00:00:00,Aug 2020,2,97,150,AI
"Knowledge Science, Engineering and Management",210109583,73.51399426,Gang Li,Springer International Publishing,2020,"13th International Conference, KSEM 2020, Hangzhou, China, August 28–30, 2020, Proceedings, Part II",,"This two-volume set of LNAI 12274 and LNAI 12275 constitutes the refereed proceedings of the 13th International Conference on Knowledge Science, Engineering and Management, KSEM 2020, held in Hangzhou, China, in August 2020.*The 58 revised full...",True,2020-08-20T00:00:00,Aug 2020,6,97,150,AI
"Knowledge Science, Engineering and Management",210109585,73.51399426,Gang Li,Springer International Publishing,2020,"13th International Conference, KSEM 2020, Hangzhou, China, August 28–30, 2020, Proceedings, Part I",,"This two-volume set of LNAI 12274 and LNAI 12275 constitutes the refereed proceedings of the 13th International Conference on Knowledge Science, Engineering and Management, KSEM 2020, held in Hangzhou, China, in August 2020.*The 58 revised full...",True,2020-08-20T00:00:00,Aug 2020,6,97,150,AI
Machine Learning and Knowledge Extraction,210109613,132.33695426,Andreas Holzinger,Springer International Publishing,2020,"4th IFIP TC 5, TC 12, WG 8.4, WG 8.9, WG 12.9 International Cross-Domain Conference, CD-MAKE 2020, Dublin, Ireland, August 25–28, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 4th IFIP TC 5, TC 12, WG 8.4, WG 8.9, WG 12.9 International Cross-Domain Conference, CD-MAKE 2020, held in Dublin, Ireland, in August 2020.The 30 revised full papers presented were carefully...",True,2020-08-19T00:00:00,Aug 2020,4,97,150,AI
Spatial Cognition XII,210109790,110.27834426,Jurǵis Šķilters,Springer International Publishing,2020,"12th International Conference, Spatial Cognition 2020, Riga, Latvia, August 26–28, 2020, Proceedings",,"This book constitutes the thoroughly refereed proceedings of the 12th International Conference, Spatial Cognition 2020, held in Riga, Latvia, in September 2020. The physical event was postponed to 2021 due to the COVID-19 pandemic.The 19 full...",True,2020-08-25T00:00:00,Aug 2020,3,97,150,AI
Modeling Decisions for Artificial Intelligence,210109827,73.51399426,Vicenç Torra,Springer International Publishing,2020,"17th International Conference, MDAI 2020, Sant Cugat, Spain, September 2–4, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 17th International Conference on Modeling Decisions for Artificial Intelligence, MDAI 2020, held in Sant Cugat, Spain, in September 2020.*The 24 papers presented in this volume were carefully...",True,2020-08-26T00:00:00,Aug 2020,4,97,150,AI
"Augmented Reality, Virtual Reality, and Computer Graphics",210110200,73.51399426,Lucio Tommaso De Paolis,Springer International Publishing,2020,"7th International Conference, AVR 2020, Lecce, Italy, September 7–10, 2020, Proceedings, Part II",,"The 2-volume set LNCS 12242 and 12243 constitutes the refereed proceedings of the 7th International Conference on Augmented Reality, Virtual Reality, and Computer Graphics, AVR 2020, held in Lecce, Italy, in September 2020.*The 45 full papers and...",True,2020-08-31T00:00:00,Aug 2020,2,97,150,AI
"Augmented Reality, Virtual Reality, and Computer Graphics",210110202,117.63121426,Lucio Tommaso De Paolis,Springer International Publishing,2020,"7th International Conference, AVR 2020, Lecce, Italy, September 7–10, 2020, Proceedings, Part I",,"The 2-volume set LNCS 12242 and 12243 constitutes the refereed proceedings of the 7th International Conference on Augmented Reality, Virtual Reality, and Computer Graphics, AVR 2020, held in Lecce, Italy, in September 2020.*The 45 full papers...",True,2020-08-31T00:00:00,Aug 2020,2,97,150,AI
KI 2020: Advances in Artificial Intelligence,210117910,73.51399426,Ute Schmid,Springer International Publishing,2020,"43rd German Conference on AI, Bamberg, Germany, September 21–25, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 43rd German Conference on Artificial Intelligence, KI 2020, held in Bamberg, Germany, in September 2020.The 16 full and 12 short papers presented together with 6 extended abstracts in this...",True,2020-09-08T00:00:00,Sep 2020,3,97,150,AI
Inductive Logic Programming,210038935,73.51399426,Dimitar Kazakov,Springer International Publishing,2020,"29th International Conference, ILP 2019, Plovdiv, Bulgaria, September 3–5, 2019, Proceedings",,"This book constitutes the refereed conference proceedings of the 29th International Conference on Inductive Logic Programming, ILP 2019, held in Plovdiv, Bulgaria, in September 2019.The 11 papers presented were carefully reviewed and selected...",True,2020-06-05T00:00:00,Jun 2020,2,97,150,AI
Urban Intelligence and Applications,210062940,294.10009426,Xiaohui Yuan,Springer International Publishing,2020,Proceedings of ICUIA 2019,,"This volume presents selected papers from the&nbsp;International Conference on Urban Intelligence and Applications (ICUIA), which took place on May 10-12, 2019 in Wuhan, China. The goal of the conference was to bring together&nbsp;researchers,...",True,2020-06-25T00:00:00,Jun 2020,2,97,150,AI
Intelligent Information Processing X,210062931,73.51399426,Zhongzhi Shi,Springer International Publishing,2020,"11th IFIP TC 12 International Conference, IIP 2020, Hangzhou, China, July 3–6, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 11th IFIP TC 12 International Conference on Intelligent Information Processing, IIP 2020, held in Hangzhou, China, in July 2020.The 24 full papers and 5 short papers presented were carefully...",True,2020-06-26T00:00:00,Jun 2020,3,97,150,AI
Scalable Uncertainty Management,210122407,73.51399426,Jesse Davis,Springer International Publishing,2020,"14th International Conference, SUM 2020, Bozen-Bolzano, Italy, September 23–25, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 14th International Conference on Scalable Uncertainty Management, SUM 2020, which was held in Bozen-Bolzano, Italy, in September 2020. The 12 full, 7 short papers presented in this volume were...",True,2020-09-16T00:00:00,Sep 2020,2,97,150,AI
Artificial Intelligence,210125714,73.51399426,Sergei O. Kuznetsov,Springer International Publishing,2020,"18th Russian Conference, RCAI 2020, Moscow, Russia, October 10–16, 2020, Proceedings",,"This book constitutes the proceedings of the 18th Russian Conference on Artificial Intelligence, RCAI 2020, held in Moscow, Russia, in October 2020. The 27 full papers and 8 short papers presented in this volume were carefully reviewed and...",True,2020-09-21T00:00:00,Sep 2020,3,97,150,AI
New Frontiers in Artificial Intelligence,210120966,73.51399426,Maki Sakamoto,Springer International Publishing,2020,"JSAI-isAI International Workshops, JURISIN, AI-Biz, LENLS, Kansei-AI, Yokohama, Japan, November 10–12, 2019, Revised Selected Papers",,"This book constitutes extended, revised and selected papers from the 11th International Symposium of Artificial Intelligence supported by the Japanese Society for Artificial Intelligence, JSAI-isAI 2019. It was held in November 2019 in Yokohama,...",True,2020-09-13T00:00:00,Sep 2020,4,97,150,AI
Multimodal Learning for Clinical Decision Support and Clinical Image-Based Procedures,210133846,73.51399426,Tanveer Syeda-Mahmood,Springer International Publishing,2020,"10th International Workshop, ML-CDS 2020, and 9th International Workshop, CLIP 2020, Held in Conjunction with MICCAI 2020, Lima, Peru, October 4–8, 2020, Proceedings",,"This book constitutes the refereed joint proceedings of the 10th International Workshop on Multimodal Learning for Clinical Decision Support, ML-CDS 2020, and the 9th International Workshop on Clinical Image-Based Procedures, CLIP 2020, held in...",True,2020-10-03T00:00:00,Oct 2020,11,97,150,AI
Interpretable and Annotation-Efficient Learning for Medical Image Computing,210133848,73.51399426,Jaime Cardoso,Springer International Publishing,2020,"Third International Workshop, iMIMIC 2020, Second International Workshop, MIL3ID 2020, and 5th International Workshop, LABELS 2020, Held in Conjunction with MICCAI 2020, Lima, Peru, October 4–8, 2020, Proceedings",,"This book constitutes the refereed joint proceedings of the Third International Workshop on Interpretability of Machine Intelligence in Medical Image Computing, iMIMIC 2020, the Second International Workshop on Medical Image Learning with Less...",True,2020-10-03T00:00:00,Oct 2020,19,97,150,AI
Speech and Computer,210133892,132.33695426,Alexey Karpov,Springer International Publishing,2020,"22nd International Conference, SPECOM 2020, St. Petersburg, Russia, October 7–9, 2020, Proceedings",,"This book constitutes the proceedings of the 22nd International Conference on Speech and Computer, SPECOM 2020, held in St. Petersburg, Russia, in October 2020. The 65 papers presented were carefully reviewed and selected from 160 submissions. The...",True,2020-10-04T00:00:00,Oct 2020,2,97,150,AI
"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",210073841,73.51399426,Yves Demazeau,Springer International Publishing,2020,"18th International Conference, PAAMS 2020, L'Aquila, Italy, October 7–9, 2020, Proceedings",,"This book constitutes the proceedings of the 18th International Conference on Practical Applications of Agents and Multi-Agent Systems, PAAMS 2020, held in L'Aquila, Italy, in October 2020.The 29 regular and 17 demo papers presented in this volume...",True,2020-07-01T00:00:00,Jul 2020,4,97,150,AI
Analog IC Placement Generation via Neural Networks from Unlabeled Data,210073902,73.51399426,António Gusmão,Springer International Publishing,2020,,,"In this book, innovative research using artificial neural networks (ANNs) is conducted to automate the placement task in analog integrated circuit layout design, by creating a generalized model that can generate valid layouts at push-button speed....",True,2020-06-30T00:00:00,Jun 2020,4,97,150,AI
Brain Function Assessment in Learning,210132969,73.51399426,Claude Frasson,Springer International Publishing,2020,"Second International Conference, BFAL 2020, Heraklion, Crete, Greece, October 9–11, 2020, Proceedings",,"This book constitutes the thoroughly refereed proceedings of the Second International Conference on Brain Function Assessment in Learning, BFAL 2020, held in Heraklion, Crete, Greece, in October 2020*.The 11 revised full papers and 10 short papers...",True,2020-10-02T00:00:00,Oct 2020,3,97,150,AI
Case-Based Reasoning Research and Development,210132957,73.51399426,Ian Watson,Springer International Publishing,2020,"28th International Conference, ICCBR 2020, Salamanca, Spain, June 8–12, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 28th International Conference on Case-Based Reasoning Research and Development, ICCBR 2020, held in Salamanca, Spain*, in June 2020.The 20 full papers and 2 short papers presented in this...",True,2020-10-03T00:00:00,Oct 2020,2,97,150,AI
Pattern Recognition and Artificial Intelligence,210136733,176.45417426,Yue Lu,Springer International Publishing,2020,"International Conference, ICPRAI 2020, Zhongshan, China, October 19–23, 2020, Proceedings",,"This book constitutes the proceedings of the Second International Conference on&nbsp;Pattern Recognition and Artificial Intelligence, ICPRAI 2020, which took place in Zhongshan, China, in October 2020.&nbsp;The 49 full and 14 short papers...",True,2020-10-09T00:00:00,Oct 2020,6,97,150,AI
Systematic Complex Problem Solving in the Age of Digitalization and Open Innovation,210136874,132.33695426,Denis Cavallucci,Springer International Publishing,2020,"20th International TRIZ Future Conference, TFC 2020, Cluj-Napoca, Romania, October 14–16, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 20th International TRIZ Future Conference on Automated Invention for Smart Industries, TFC 2020, held in Cluj-Napoca, Romania, in October 2020 and sponsored by IFIP WG 5.4. The conference was held...",True,2020-10-09T00:00:00,Oct 2020,3,97,150,AI
Automated Technology for Verification and Analysis,210137113,73.51399426,Dang Van Hung,Springer International Publishing,2020,"18th International Symposium, ATVA 2020, Hanoi, Vietnam, October 19–23, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 18th International Symposium on Automated Technology for Verification and Analysis, ATVA 2020, held in Hanoi, Vietnam, in October 2020. The 27 regular papers presented together with 5 tool...",True,2020-10-12T00:00:00,Oct 2020,2,97,150,AI
"Explainable, Transparent Autonomous Agents and Multi-Agent Systems",210081883,73.51399426,Davide Calvaresi,Springer International Publishing,2020,"Second International Workshop, EXTRAAMAS 2020, Auckland, New Zealand, May 9–13, 2020, Revised Selected Papers",,"This book constitutes the proceedings of the Second International Workshop on Explainable, Transparent Autonomous Agents and Multi-Agent Systems, EXTRAAMAS 2020, which was due to be held in Auckland, New Zealand, in May 2020. The conference was...",True,2020-07-07T00:00:00,Jul 2020,4,97,150,AI
Intelligent Computing Methodologies,210140584,132.33695426,De-Shuang Huang,Springer International Publishing,2020,"16th International Conference, ICIC 2020, Bari, Italy, October 2–5, 2020, Proceedings, Part III",,"This two-volume set of LNCS 12463 and LNCS 12464 constitutes - in conjunction with the volume LNAI 12465 - the refereed proceedings of the 16th International Conference on Intelligent Computing, ICIC 2020, held in Bari, Italy, in October 2020. The...",True,2020-10-15T00:00:00,Oct 2020,2,97,150,AI
Intelligent Systems,210140585,161.74843426,Ricardo Cerri,Springer International Publishing,2020,"9th Brazilian Conference, BRACIS 2020, Rio Grande, Brazil, October 20–23, 2020, Proceedings, Part II",,"The two-volume set LNAI 12319 and 12320 constitutes the proceedings of the 9th Brazilian Conference on Intelligent Systems, BRACIS 2020, held in Rio Grande, Brazil, in October 2020.The total of 90 papers presented in these two volumes was...",True,2020-10-15T00:00:00,Oct 2020,2,97,150,AI
Intelligent Systems,210140586,132.33695426,Ricardo Cerri,Springer International Publishing,2020,"9th Brazilian Conference, BRACIS 2020, Rio Grande, Brazil, October 20–23, 2020, Proceedings, Part I",,"The two-volume set LNAI 12319 and 12320 constitutes the proceedings of the 9th Brazilian Conference on Intelligent Systems, BRACIS 2020, held in Rio Grande, Brazil, in October 2020.The total of 90 papers presented in these two volumes was...",True,2020-10-15T00:00:00,Oct 2020,2,97,150,AI
"Engineering Psychology and Cognitive Ergonomics. Mental Workload, Human Physiology, and Human Energy",210082249,73.51399426,Don Harris,Springer International Publishing,2020,"17th International Conference, EPCE 2020, Held as Part of the 22nd HCI International Conference, HCII 2020, Copenhagen, Denmark, July 19–24, 2020, Proceedings, Part I",,"This book constitutes the proceedings of the 17th International Conference on Engineering Psychology and Cognitive Ergonomics, EPCE 2020, held as part of the 22nd International Conference, HCI International 2020, which took place in Copenhagen,...",True,2020-07-10T00:00:00,Jul 2020,2,97,150,AI
Artificial Neural Networks and Machine Learning – ICANN 2020,210141362,132.33695426,Igor Farkaš,Springer International Publishing,2020,"29th International Conference on Artificial Neural Networks, Bratislava, Slovakia, September 15–18, 2020, Proceedings, Part II",,"The proceedings set LNCS 12396 and 12397 constitute the proceedings of the 29th International Conference on Artificial Neural Networks, ICANN 2020, held in Bratislava, Slovakia, in September 2020.*The total of 139 full papers presented in these...",True,2020-10-17T00:00:00,Oct 2020,3,97,150,AI
Artificial Intelligence for Knowledge Management,210085903,73.51399426,Eunika Mercier-Laurent,Springer International Publishing,2020,"6th IFIP WG 12.6 International Workshop, AI4KM 2018, Held at IJCAI 2018, Stockholm, Sweden, July 15, 2018, Revised and Extended Selected Papers",,"This book features a selection of extended papers presented at the 6th IFIP WG 12.6 International Workshop on Artificial Intelligence for Knowledge Management, AI4KM 2018, held in Stockholm, Sweden, in July 2018, in the framework of the...",True,2020-07-15T00:00:00,Jul 2020,1,97,150,AI
Swarm Intelligence,210144606,73.51399426,Marco Dorigo,Springer International Publishing,2020,"12th International Conference, ANTS 2020, Barcelona, Spain, October 26–28, 2020, Proceedings",,"This book constitutes the proceedings of the 12th International Conference on Swarm Intelligence, ANTS 2020, held online -due to COVID-19- in Barcelona Spain, in October 2020. The 20 full papers presented&nbsp;, together with 8 short papers and 5...",True,2020-10-22T00:00:00,Oct 2020,7,97,150,AI
Intelligent Computer Mathematics,210086322,73.51399426,Christoph Benzmüller,Springer International Publishing,2020,"13th International Conference, CICM 2020, Bertinoro, Italy, July 26–31, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 13th International Conference on Intelligent Computer Mathematics, CICM 2020, held in Bertinoro, Italy, in July 2020*.The 15 full papers, 1 invited paper and 2 abstracts of invited papers...",True,2020-07-17T00:00:00,Jul 2020,2,97,150,AI
Artificial Neural Networks in Pattern Recognition,210111794,83.80801226,Frank-Peter Schilling,Springer International Publishing,2020,"9th IAPR TC3 Workshop, ANNPR 2020, Winterthur, Switzerland, September 2–4, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 9th IAPR TC3 International Workshop on Artificial Neural Networks in Pattern Recognition, ANNPR 2020, held in Winterthur, Switzerland, in September 2020. The conference was held virtually due...",True,2020-09-01T00:00:00,Sep 2020,2,97,150,AI
"Text, Speech, and Dialogue",210111796,132.33695426,Petr Sojka,Springer International Publishing,2020,"23rd International Conference, TSD 2020, Brno, Czech Republic, September 8–11, 2020, Proceedings",,"This book constitutes the proceedings of the 23rd International Conference on Text, Speech, and Dialogue, TSD 2020, held in Brno, Czech Republic, in September 2020.*The 54 full papers presented in this volume were carefully reviewed and selected...",True,2020-09-01T00:00:00,Sep 2020,4,97,150,AI
Social Robotics,210158292,132.33695426,Alan R. Wagner,Springer International Publishing,2020,"12th International Conference, ICSR 2020, Golden, CO, USA, November 14–18, 2020, Proceedings",,"This book constitutes the refereed proceedings of the 12th International Conference on Social Robotics, ICSR 2020, held in Golden, CO, USA, in November 2020. The conference was held virtually.The 57 full papers presented were carefully reviewed...",True,2020-11-07T00:00:00,Nov 2020,7,97,150,AI
Engineering Dependable and Secure Machine Learning Systems,210158318,73.51399426,Onn Shehory,Springer International Publishing,2020,"Third International Workshop, EDSMLS 2020, New York City, NY, USA, February 7, 2020, Revised Selected Papers",,"This book constitutes the revised selected papers of the&nbsp;Third International Workshop on&nbsp;Engineering Dependable and Secure Machine Learning Systems, EDSMLS 2020, held in&nbsp;New York City, NY, USA, in February 2020.&nbsp;The 7 full...",True,2020-11-07T00:00:00,Nov 2020,3,97,150,AI
